id,text,cluster_id,distance,outlier,ctid
1341296280895696896,"Within CanMEDS, we allocated all teaching competencies to the Scholar Role. It is also a home for LifelongLearning, evidence-informed decision making aka EBM, amp Research abilities. All of these are mandatory competencies needed to graduate an program. 33",7,0.3555229,False,7_1341296280895696896
1640571343040069632,DYK that a review of the medical literature identified 10 emerging concepts that can be incorporated into the CanMEDS2025 physician competencies Read more MedEd authors Louise Samson 12,7,0.35580277,False,7_1640571343040069632
1539434539113533440,"Grateful for opportunity to share perspectives in LeadershipDevelopment in UGME context - in collaboration with , Nivedh Patro, Wonjae Lee, - derived from work for re assessment review thru diff lens incl CanMEDS",7,0.35600203,False,7_1539434539113533440
1341046608956370944,"Within CanMEDS, we allocated all teaching competencies to the Scholar Role. It is also a home for LifelongLearning, evidence-informed decision making aka EBM, amp Research abilities. All of these are mandatory competencies needed to graduate an program. 33",7,0.3560562,False,7_1341046608956370944
1638349541291302912,Full issue here MedEd 22 CanMEDS,7,0.35687882,False,7_1638349541291302912
1539331774928539648,"Grateful for opportunity to share perspectives in LeadershipDevelopment in UGME context - in collaboration with , Nivedh Patro, Wonjae Lee, - derived from work for re assessment review thru diff lens incl CanMEDS",7,0.3575496,False,7_1539331774928539648
1539472347299827712,"Grateful for opportunity to share perspectives in LeadershipDevelopment in UGME context - in collaboration with , Nivedh Patro, Wonjae Lee, - derived from work for re assessment review thru diff lens incl CanMEDS",7,0.357606,False,7_1539472347299827712
1638661157266370560,DYK that a review of the medical literature identified 10 emerging concepts that can be incorporated into the CanMEDS2025 physician competencies Read more MedEd authors Louise Samson 12,7,0.358789,False,7_1638661157266370560
1638742453501980672,DYK that a review of the medical literature identified 10 emerging concepts that can be incorporated into the CanMEDS2025 physician competencies Read more MedEd authors Louise Samson 12,7,0.35910928,False,7_1638742453501980672
1638545639247060992,DYK that a review of the medical literature identified 10 emerging concepts that can be incorporated into the CanMEDS2025 physician competencies Read more MedEd authors Louise Samson 12,7,0.35921007,False,7_1638545639247060992
1639064740268761088,DYK that a review of the medical literature identified 10 emerging concepts that can be incorporated into the CanMEDS2025 physician competencies Read more MedEd authors Louise Samson 12,7,0.35952663,False,7_1639064740268761088
1639065003193151488,DYK that a review of the medical literature identified 10 emerging concepts that can be incorporated into the CanMEDS2025 physician competencies Read more MedEd authors Louise Samson 12,7,0.36014864,False,7_1639065003193151488
1638276448766029824,Full issue here MedEd 22 CanMEDS,7,0.36036915,False,7_1638276448766029824
1541851846771449856,"Grateful for opportunity to share perspectives in LeadershipDevelopment in UGME context - in collaboration with , Nivedh Patro, Wonjae Lee, - derived from work for re assessment review thru diff lens incl CanMEDS",7,0.36103696,False,7_1541851846771449856
1638624966424797184,DYK that a review of the medical literature identified 10 emerging concepts that can be incorporated into the CanMEDS2025 physician competencies Read more MedEd authors Louise Samson 12,7,0.3617554,False,7_1638624966424797184
1638278261816848384,Full issue here MedEd 22 CanMEDS,7,0.3618037,False,7_1638278261816848384
1638548506775556096,DYK that a review of the medical literature identified 10 emerging concepts that can be incorporated into the CanMEDS2025 physician competencies Read more MedEd authors Louise Samson 12,7,0.36452246,False,7_1638548506775556096
1638281367099416576,Much of the issue is devoted to the emerging concepts that were identified in a literature review by a team with representatives from each of the national institutions collaborating on the CanMEDS2025 update,7,0.3646828,False,7_1638281367099416576
1639064797093281792,Much of the issue is devoted to the emerging concepts that were identified in a literature review by a team with representatives from each of the national institutions collaborating on the CanMEDS2025 update,7,0.3668297,False,7_1639064797093281792
1188246008146227200,The canmeds framework is IMHO the best kept secret in medicalcareers Knowing your competencies is one of the keys to career success in Medicine prevoc19,7,0.37224805,False,7_1188246008146227200
1308420105265729536,"Looking forward to LEADS workshop today led by amp Graham Dickson. Developed in partnership with LEADS Global amp . We will share thoughts on how LEADS amp CanMEDS intersect. Diverse class w learners, healthcare professionals amp educators MedEd",7,0.37232593,False,7_1308420105265729536
1638520482860244992,Much of the issue is devoted to the emerging concepts that were identified in a literature review by a team with representatives from each of the national institutions collaborating on the CanMEDS2025 update,7,0.3724228,False,7_1638520482860244992
1646898615464361984,How can CanMEDS2025 be updated so todays physicians can develop the necessary skills to connect virtually with patients and peers Learn more Authors MedEd,7,0.3728121,False,7_1646898615464361984
1469738062125092864,The canmeds framework is IMHO the best kept secret in medicalcareers Knowing your competencies is one of the keys to career success in Medicine prevoc19,7,0.37406176,False,7_1469738062125092864
1308374801531236352,"Looking forward to LEADS workshop today led by amp Graham Dickson. Developed in partnership with LEADS Global amp . We will share thoughts on how LEADS amp CanMEDS intersect. Diverse class w learners, healthcare professionals amp educators MedEd",7,0.37428775,False,7_1308374801531236352
1646913969779507200,How can CanMEDS2025 be updated so todays physicians can develop the necessary skills to connect virtually with patients and peers Learn more Authors MedEd,7,0.37430957,False,7_1646913969779507200
1647001051948797952,How can CanMEDS2025 be updated so todays physicians can develop the necessary skills to connect virtually with patients and peers Learn more Authors MedEd,7,0.37520444,False,7_1647001051948797952
1658519093786599424,How can CanMEDS2025 be updated so todays physicians can develop the necessary skills to connect virtually with patients and peers Learn more Authors MedEd,7,0.37580645,False,7_1658519093786599424
1308477713842397184,"Looking forward to LEADS workshop today led by amp Graham Dickson. Developed in partnership with LEADS Global amp . We will share thoughts on how LEADS amp CanMEDS intersect. Diverse class w learners, healthcare professionals amp educators MedEd",7,0.37667713,False,7_1308477713842397184
1650890613704003584,New CMEJ paper on Clinical Reasoning shows where and how it was underrepresented in CanMEDS 2015. Learn how it can be more comprehensively incorporated in CanMEDS2025 Authors 12,7,0.37743598,False,7_1650890613704003584
1648666610603896832,How can CanMEDS2025 be updated so todays physicians can develop the necessary skills to connect virtually with patients and peers Learn more Authors MedEd,7,0.37756598,False,7_1648666610603896832
1650884882334113792,New CMEJ paper on Clinical Reasoning shows where and how it was underrepresented in CanMEDS 2015. Learn how it can be more comprehensively incorporated in CanMEDS2025 Authors 12,7,0.378075,False,7_1650884882334113792
1650982510761857024,New CMEJ paper on Clinical Reasoning shows where and how it was underrepresented in CanMEDS 2015. Learn how it can be more comprehensively incorporated in CanMEDS2025 Authors 12,7,0.37814027,False,7_1650982510761857024
1658517706797195264,How can CanMEDS2025 be updated so todays physicians can develop the necessary skills to connect virtually with patients and peers Learn more Authors MedEd,7,0.37848246,False,7_1658517706797195264
1649210424447909888,How can CanMEDS2025 be updated so todays physicians can develop the necessary skills to connect virtually with patients and peers Learn more Authors MedEd,7,0.37878922,False,7_1649210424447909888
1641533089917575168,New CMEJ paper on Clinical Reasoning shows where and how it was underrepresented in CanMEDS 2015. Learn how it can be more comprehensively incorporated in CanMEDS2025 Authors 12,7,0.37882307,False,7_1641533089917575168
1253306643703619584,"Physician as Balanced Person please - check back to primary reference EFPO study with survey results from our clinical healthcare worker colleagues,our patients and the people of Ontario 3 decades ago CANMEDS 8",7,0.37924188,False,7_1253306643703619584
1637260306937262080,A great fun challenge to work on with a great team . Read on for why we think one of the oldest MedEd topics needs a fresh look for CanMeds 2025.,7,0.37938547,False,7_1637260306937262080
1641628944570130432,New CMEJ paper on Clinical Reasoning shows where and how it was underrepresented in CanMEDS 2015. Learn how it can be more comprehensively incorporated in CanMEDS2025 Authors 12,7,0.37975287,False,7_1641628944570130432
1451581198875168768,Interesting study ICRE2021 Are CanMEDS intrinsic competencies represented in milestones EPAs Answer yes. 11 overall with MedicalExpert. But mostly in transition to practice stage. meded,7,0.38095936,False,7_1451581198875168768
1646901614228242432,How can CanMEDS2025 be updated so todays physicians can develop the necessary skills to connect virtually with patients and peers Learn more Authors MedEd,7,0.38097763,False,7_1646901614228242432
1641455357246713856,New CMEJ paper on Clinical Reasoning shows where and how it was underrepresented in CanMEDS 2015. Learn how it can be more comprehensively incorporated in CanMEDS2025 Authors 12,7,0.38125217,False,7_1641455357246713856
1646956666783694848,How can CanMEDS2025 be updated so todays physicians can develop the necessary skills to connect virtually with patients and peers Learn more Authors MedEd,7,0.38163477,False,7_1646956666783694848
1469497986657001472,The canmeds framework is IMHO the best kept secret in medicalcareers Knowing your competencies is one of the keys to career success in Medicine prevoc19,7,0.3818665,False,7_1469497986657001472
1611222957707395072,A great fun challenge to work on with a great team . Read on for why we think one of the oldest MedEd topics needs a fresh look for CanMeds 2025.,7,0.3820259,False,7_1611222957707395072
1649186978993192960,Look forward to seeing everyone criticalcarepeople for another fantastic lifelonglearning journey canmeds with our resident physicians amp colleagues fr across Canada CCCR23,7,0.38322896,False,7_1649186978993192960
1451599033294852096,Interesting study ICRE2021 Are CanMEDS intrinsic competencies represented in milestones EPAs Answer yes. 11 overall with MedicalExpert. But mostly in transition to practice stage. meded,7,0.3841213,False,7_1451599033294852096
1646864592054759424,New CMEJ paper on Clinical Reasoning shows where and how it was underrepresented in CanMEDS 2015. Learn how it can be more comprehensively incorporated in CanMEDS2025 Authors 12,7,0.3848217,False,7_1646864592054759424
1641457791272378368,New CMEJ paper on Clinical Reasoning shows where and how it was underrepresented in CanMEDS 2015. Learn how it can be more comprehensively incorporated in CanMEDS2025 Authors 12,7,0.38486123,False,7_1641457791272378368
1451682483465080832,Interesting study ICRE2021 Are CanMEDS intrinsic competencies represented in milestones EPAs Answer yes. 11 overall with MedicalExpert. But mostly in transition to practice stage. meded,7,0.38583308,False,7_1451682483465080832
1574453373205725184,"In this collaboration with representatives from the amp , we identified emerging concepts in the MedEd lit for potential incorporation into CanMEDS2025. Follow-up articles on each concept coming soon to",7,0.3861755,False,7_1574453373205725184
1574456005186158592,"In this collaboration with representatives from the amp , we identified emerging concepts in the MedEd lit for potential incorporation into CanMEDS2025. Follow-up articles on each concept coming soon to",7,0.38709682,False,7_1574456005186158592
1576620166917808128,"In this collaboration with representatives from the amp , we identified emerging concepts in the MedEd lit for potential incorporation into CanMEDS2025. Follow-up articles on each concept coming soon to",7,0.3871009,False,7_1576620166917808128
1641524701624147968,New CMEJ paper on Clinical Reasoning shows where and how it was underrepresented in CanMEDS 2015. Learn how it can be more comprehensively incorporated in CanMEDS2025 Authors 12,7,0.3871262,False,7_1641524701624147968
1574456350784081920,"In this collaboration with representatives from the amp , we identified emerging concepts in the MedEd lit for potential incorporation into CanMEDS2025. Follow-up articles on each concept coming soon to",7,0.3872557,False,7_1574456350784081920
1574494756037705728,"In this collaboration with representatives from the amp , we identified emerging concepts in the MedEd lit for potential incorporation into CanMEDS2025. Follow-up articles on each concept coming soon to",7,0.38793272,False,7_1574494756037705728
1611824319235035136,A great fun challenge to work on with a great team . Read on for why we think one of the oldest MedEd topics needs a fresh look for CanMeds 2025.,7,0.38821462,False,7_1611824319235035136
1574452450949754880,"In this collaboration with representatives from the amp , we identified emerging concepts in the MedEd lit for potential incorporation into CanMEDS2025. Follow-up articles on each concept coming soon to",7,0.389372,False,7_1574452450949754880
1575498162407903232,"In this collaboration with representatives from the amp , we identified emerging concepts in the MedEd lit for potential incorporation into CanMEDS2025. Follow-up articles on each concept coming soon to",7,0.3893804,False,7_1575498162407903232
1586301187908943872,"In this collaboration with representatives from the amp , we identified emerging concepts in the MedEd lit for potential incorporation into CanMEDS2025. Follow-up articles on each concept coming soon to",7,0.38942423,False,7_1586301187908943872
1574658400260071424,"In this collaboration with representatives from the amp , we identified emerging concepts in the MedEd lit for potential incorporation into CanMEDS2025. Follow-up articles on each concept coming soon to",7,0.3895173,False,7_1574658400260071424
1469510715538956288,I love CanMeds and freely crib from their very well done work. Thanks MedEd,7,0.39014077,False,7_1469510715538956288
1574645323326070784,"In this collaboration with representatives from the amp , we identified emerging concepts in the MedEd lit for potential incorporation into CanMEDS2025. Follow-up articles on each concept coming soon to",7,0.39123476,False,7_1574645323326070784
1574452369735417856,"In this collaboration with representatives from the amp , we identified emerging concepts in the MedEd lit for potential incorporation into CanMEDS2025. Follow-up articles on each concept coming soon to",7,0.39146763,False,7_1574452369735417856
1611807951009767424,A great fun challenge to work on with a great team . Read on for why we think one of the oldest MedEd topics needs a fresh look for CanMeds 2025.,7,0.3916365,False,7_1611807951009767424
1574673114637783040,"In this collaboration with representatives from the amp , we identified emerging concepts in the MedEd lit for potential incorporation into CanMEDS2025. Follow-up articles on each concept coming soon to",7,0.39206523,False,7_1574673114637783040
1574488738452844544,"In this collaboration with representatives from the amp , we identified emerging concepts in the MedEd lit for potential incorporation into CanMEDS2025. Follow-up articles on each concept coming soon to",7,0.39208317,False,7_1574488738452844544
1648419189034450944,One of a few articles all about it CanMEDS2025,7,0.39208323,False,7_1648419189034450944
1328848443297701888,Curious what our Canadian counterparts allies are up to c MedEd AAMC20 CanMEDS2015 CanMEDS2025,7,0.39227197,False,7_1328848443297701888
1611170841085022208,A great fun challenge to work on with a great team . Read on for why we think one of the oldest MedEd topics needs a fresh look for CanMeds 2025.,7,0.39248532,False,7_1611170841085022208
1611171521128534016,A great fun challenge to work on with a great team . Read on for why we think one of the oldest MedEd topics needs a fresh look for CanMeds 2025.,7,0.39252725,False,7_1611171521128534016
1574454653231796224,"In this collaboration with representatives from the amp , we identified emerging concepts in the MedEd lit for potential incorporation into CanMEDS2025. Follow-up articles on each concept coming soon to",7,0.39290503,False,7_1574454653231796224
1575502690758557696,"In this collaboration with representatives from the amp , we identified emerging concepts in the MedEd lit for potential incorporation into CanMEDS2025. Follow-up articles on each concept coming soon to",7,0.39345384,False,7_1575502690758557696
1255539973551534080,So proud of for writing effectively about this public health issue. This one is for you CanMEDS Advocacy Here is the link to the editorial,7,0.3936534,False,7_1255539973551534080
1576895579535265792,"In this collaboration with representatives from the amp , we identified emerging concepts in the MedEd lit for potential incorporation into CanMEDS2025. Follow-up articles on each concept coming soon to",7,0.39374977,False,7_1576895579535265792
1574483825690054656,"In this collaboration with representatives from the amp , we identified emerging concepts in the MedEd lit for potential incorporation into CanMEDS2025. Follow-up articles on each concept coming soon to",7,0.39398873,False,7_1574483825690054656
1255462878355828736,So proud of for writing effectively about this public health issue. This one is for you CanMEDS Advocacy Here is the link to the editorial,7,0.3944079,False,7_1255462878355828736
1574541509177020416,"In this collaboration with representatives from the amp , we identified emerging concepts in the MedEd lit for potential incorporation into CanMEDS2025. Follow-up articles on each concept coming soon to",7,0.39469483,False,7_1574541509177020416
1586301570311892992,"In this collaboration with representatives from the amp , we identified emerging concepts in the MedEd lit for potential incorporation into CanMEDS2025. Follow-up articles on each concept coming soon to",7,0.39485365,False,7_1586301570311892992
1648352614118219776,One of a few articles all about it CanMEDS2025,7,0.3950837,False,7_1648352614118219776
1255538366935949312,So proud of for writing effectively about this public health issue. This one is for you CanMEDS Advocacy Here is the link to the editorial,7,0.3953064,False,7_1255538366935949312
1574461365762363392,"In this collaboration with representatives from the amp , we identified emerging concepts in the MedEd lit for potential incorporation into CanMEDS2025. Follow-up articles on each concept coming soon to",7,0.39545554,False,7_1574461365762363392
1255461747907014656,So proud of for writing effectively about this public health issue. This one is for you CanMEDS Advocacy Here is the link to the editorial,7,0.3966872,False,7_1255461747907014656
1255461853968437248,So proud of for writing effectively about this public health issue. This one is for you CanMEDS Advocacy Here is the link to the editorial,7,0.3967353,False,7_1255461853968437248
1255607478651404288,So proud of for writing effectively about this public health issue. This one is for you CanMEDS Advocacy Here is the link to the editorial,7,0.39706165,False,7_1255607478651404288
1255508077668978688,So proud of for writing effectively about this public health issue. This one is for you CanMEDS Advocacy Here is the link to the editorial,7,0.3971467,False,7_1255508077668978688
1256054845380988928,So proud of for writing effectively about this public health issue. This one is for you CanMEDS Advocacy Here is the link to the editorial,7,0.39744958,False,7_1256054845380988928
1255681384867344384,So proud of for writing effectively about this public health issue. This one is for you CanMEDS Advocacy Here is the link to the editorial,7,0.39749885,False,7_1255681384867344384
1255464385897791488,So proud of for writing effectively about this public health issue. This one is for you CanMEDS Advocacy Here is the link to the editorial,7,0.39757192,False,7_1255464385897791488
1255563235807367168,So proud of for writing effectively about this public health issue. This one is for you CanMEDS Advocacy Here is the link to the editorial,7,0.39943072,False,7_1255563235807367168
1255538456631050240,So proud of for writing effectively about this public health issue. This one is for you CanMEDS Advocacy Here is the link to the editorial,7,0.39943945,False,7_1255538456631050240
1250071192985272320,"Stanley Goldfarb and need to hang more. As an emerg doc, Jason can teach him about CanMEDS and how all those things are interconnected.",7,0.4006577,False,7_1250071192985272320
1250111477039665152,"Stanley Goldfarb and need to hang more. As an emerg doc, Jason can teach him about CanMEDS and how all those things are interconnected.",7,0.40145963,False,7_1250111477039665152
1550126129180094464,Wow End of an era All the best on your future endeavours cher As a wise man once said The joy of work is right in front of you CanMEDS MedEd,7,0.4016717,False,7_1550126129180094464
1550129468668137472,Wow End of an era All the best on your future endeavours cher As a wise man once said The joy of work is right in front of you CanMEDS MedEd,7,0.40185496,False,7_1550129468668137472
1250082707046051840,"Stanley Goldfarb and need to hang more. As an emerg doc, Jason can teach him about CanMEDS and how all those things are interconnected.",7,0.4024676,False,7_1250082707046051840
1341190258109468672,"Happy to weigh in on CanMEDS First of all, meded competency frameworks are just a way of organizing desired abilities of graduatespractitioners. They are always an approximation or construct of a communitys idea of competence 1x",7,0.40247917,False,7_1341190258109468672
1255679002896826368,So proud of for writing effectively about this public health issue. This one is for you CanMEDS Advocacy Here is the link to the editorial,7,0.4025331,False,7_1255679002896826368
1268317064483221504,Special Message from Deans Office and BlackLivesMatter CanMEDS Fist by uOttawa protests2020,7,0.40297997,False,7_1268317064483221504
1268319140353277952,Special Message from Deans Office and BlackLivesMatter CanMEDS Fist by uOttawa protests2020,7,0.40317267,False,7_1268319140353277952
1268145124866916352,Special Message from Deans Office and BlackLivesMatter CanMEDS Fist by uOttawa protests2020,7,0.40398785,False,7_1268145124866916352
1268147704095559680,Special Message from Deans Office and BlackLivesMatter CanMEDS Fist by uOttawa protests2020,7,0.40444723,False,7_1268147704095559680
1268351851642212352,Special Message from Deans Office and BlackLivesMatter CanMEDS Fist by uOttawa protests2020,7,0.4045606,False,7_1268351851642212352
1268017912557821952,Special Message from Deans Office and BlackLivesMatter CanMEDS Fist by uOttawa protests2020,7,0.40538254,False,7_1268017912557821952
1341043841365925888,"Happy to weigh in on CanMEDS First of all, meded competency frameworks are just a way of organizing desired abilities of graduatespractitioners. They are always an approximation or construct of a communitys idea of competence 1x",7,0.40545085,False,7_1341043841365925888
1296926982081515520,DM or email suggestions to pivotmed.com re new MedEd topicsthemes as well as content for existing themes. A summary of why you find the resource useful or how you use it is most helpful. Interested in all resources discipline-specific or within any of the CanMEDS Roles.,7,0.40557182,False,7_1296926982081515520
1357947406709444608,I was today years old when I found out that CanMEDS is an acronym I thought I lived and breathed How did I not know this How could we have let this happen Please tell me I am not alone The Canadian Medical Education Directives for Specialists,7,0.40574783,False,7_1357947406709444608
1550120082772094976,Wow End of an era All the best on your future endeavours cher As a wise man once said The joy of work is right in front of you CanMEDS MedEd,7,0.40683618,False,7_1550120082772094976
1269797892744712192,Special Message from Deans Office and BlackLivesMatter CanMEDS Fist by uOttawa protests2020,7,0.4069454,False,7_1269797892744712192
1268019681136443392,Special Message from Deans Office and BlackLivesMatter CanMEDS Fist by uOttawa protests2020,7,0.4075662,False,7_1268019681136443392
1341043987914829824,"Happy to weigh in on CanMEDS First of all, meded competency frameworks are just a way of organizing desired abilities of graduatespractitioners. They are always an approximation or construct of a communitys idea of competence 1x",7,0.40764844,False,7_1341043987914829824
1268016664190291968,Special Message from Deans Office and BlackLivesMatter CanMEDS Fist by uOttawa protests2020,7,0.40957078,False,7_1268016664190291968
1341045330679377920,"For the CanMEDS framework, our community put groups of competencies into groups to make them easier to remember amp convey. In CanMEDS, we used Roles and Key Competencies as the major buckets. meded 2x",7,0.4105806,False,7_1341045330679377920
1341043433226551296,"Happy to weigh in on CanMEDS First of all, meded competency frameworks are just a way of organizing desired abilities of graduatespractitioners. They are always an approximation or construct of a communitys idea of competence 1x",7,0.41297927,False,7_1341043433226551296
1509852754604400640,"Somebody has written a job template for doctors that everybody is using. It includes CanMEDS which is great. However, CanMEDS is not one selection criteria but seven at least. And the other criteria are CanMEDS competencies. notsogooduseofcanmeds",7,0.41360778,False,7_1509852754604400640
1296996852211032064,DM or email suggestions to pivotmed.com re new MedEd topicsthemes as well as content for existing themes. A summary of why you find the resource useful or how you use it is most helpful. Interested in all resources discipline-specific or within any of the CanMEDS Roles.,7,0.41422102,False,7_1296996852211032064
1653750086894080000,Very excited that the CanMEDS2025 special issue of has been published today This issue created space for both the pre-update literature review and other articles exploring the CanMEDS physician competency framework.,7,0.41468588,False,7_1653750086894080000
1638614341745254400,Very excited that the CanMEDS2025 special issue of has been published today This issue created space for both the pre-update literature review and other articles exploring the CanMEDS physician competency framework.,7,0.41525406,False,7_1638614341745254400
1638292730785701888,Very excited that the CanMEDS2025 special issue of has been published today This issue created space for both the pre-update literature review and other articles exploring the CanMEDS physician competency framework.,7,0.4190956,False,7_1638292730785701888
1638286929874632704,Very excited that the CanMEDS2025 special issue of has been published today This issue created space for both the pre-update literature review and other articles exploring the CanMEDS physician competency framework.,7,0.41941062,False,7_1638286929874632704
1638350728673599488,Very excited that the CanMEDS2025 special issue of has been published today This issue created space for both the pre-update literature review and other articles exploring the CanMEDS physician competency framework.,7,0.4203996,False,7_1638350728673599488
1355592034724229120,Agree 100. Its all there in the CanMeds Framework,7,0.42167073,False,7_1355592034724229120
1638280028474560512,"Hot off the press Special CanMEDS2025 issue of features 23 articles that explore the future of the CanMEDS framework. , Cynthia Abbott and provide an editorial overview of the issue 12",7,0.42232785,False,7_1638280028474560512
1357954804690132992,Actually the acronym was retired about 20 years ago. It is just CanMEDS.,7,0.42307174,False,7_1357954804690132992
1638281362645078016,Very excited that the CanMEDS2025 special issue of has been published today This issue created space for both the pre-update literature review and other articles exploring the CanMEDS physician competency framework.,7,0.42404467,True,7_1638281362645078016
1638276446274703360,"Hot off the press Special CanMEDS2025 issue of features 23 articles that explore the future of the CanMEDS framework. , Cynthia Abbott and provide an editorial overview of the issue 12",7,0.4244938,True,7_1638276446274703360
1638281520791322624,"Hot off the press Special CanMEDS2025 issue of features 23 articles that explore the future of the CanMEDS framework. , Cynthia Abbott and provide an editorial overview of the issue 12",7,0.42485553,True,7_1638281520791322624
1638349516624494592,"Hot off the press Special CanMEDS2025 issue of features 23 articles that explore the future of the CanMEDS framework. , Cynthia Abbott and provide an editorial overview of the issue 12",7,0.42529064,True,7_1638349516624494592
1427656135977361408,"Do you know a peer that exemplifies CanMEDS amp has integrated its roles into health training programs Nominate them for the AMS Donald Richards Wilson Award. Deadline is September 30, 2021 More info CanMEDS",7,0.4260897,True,7_1427656135977361408
1427641488188526592,"Do you know a peer that exemplifies CanMEDS amp has integrated its roles into health training programs Nominate them for the AMS Donald Richards Wilson Award. Deadline is September 30, 2021 More info CanMEDS",7,0.42797548,True,7_1427641488188526592
1638324386288607232,"Hot off the press Special CanMEDS2025 issue of features 23 articles that explore the future of the CanMEDS framework. , Cynthia Abbott and provide an editorial overview of the issue 12",7,0.42847657,True,7_1638324386288607232
1427646164585811968,"Do you know a peer that exemplifies CanMEDS amp has integrated its roles into health training programs Nominate them for the AMS Donald Richards Wilson Award. Deadline is September 30, 2021 More info CanMEDS",7,0.42898017,True,7_1427646164585811968
1621732514678308864,Thankful to and the rest of the team - amp Nathalie Duchesne for contributing their wisdom on these topics to the early CanMEDS2025 process.,7,0.43048555,True,7_1621732514678308864
1563222457833910272,Excellent to see MedEd SoMe role models highlighted and expand what recognize CanMeds.. Was unnecessarily stressful to have lawsuit blowback initial unclear medicolegal support,7,0.4341175,True,7_1563222457833910272
1429801922605854720,"Nominate a faculty member for the 2022 AMS Donald Richards Wilson Award for CanMEDS Integration. Awarded for excellence in integrating the CanMEDS roles into a health related training program. Deadline September 30, 2021",7,0.4492832,True,7_1429801922605854720
1429796763343466496,"Nominate a faculty member for the 2022 AMS Donald Richards Wilson Award for CanMEDS Integration. Awarded for excellence in integrating the CanMEDS roles into a health related training program. Deadline September 30, 2021",7,0.4517399,True,7_1429796763343466496
1619937226959523840,I started my second Residency training program Radiology U of A in 1996 at age 50 after I became disabled from my career as an ENT Surgeon Dalhousie 1981 in 1994. Despite 5 years of training I did not certify. CanMEDS began in 1996. Background Ill get back to your,7,0.4664682,True,7_1619937226959523840
1619936157885947904,I started my second Residency training program Radiology U of A in 1996 at age 50 after I became disabled from my career as an ENT Surgeon Dalhousie 1981 in 1994. Despite 5 years of training I did not certify. CanMEDS began in 1996. Background Ill get back to your,7,0.46959502,True,7_1619936157885947904
1358069041802321920,"News FLASH The CanMEDS acronym is dead, but the term lives on, according to its 1993 founder and greatest historian . Glad we cleared that up see what I did there Good to know I still have my finger on the CanMEDS pulse groan and that the acronym is no more.",7,0.47420228,True,7_1358069041802321920
1611534516765732864,"While on professionalism, CanMEDS espouses the 7 professional virtues of Pellegrino, who also stated that medicine is a moral enterprise not a commercial one. But CanMEDS is a commodity of the . SelectivelyMoral",8,0.3052818,False,8_1611534516765732864
1355397285870358528,. Our professionalism amp holding the position of medical expert in Canadian healthcare guiding patients amp society comes with obligations amp commitments. The CanMEDS framework of the still captures it best... Advocacy Service TenetsOfProfessionalism,8,0.30877063,False,8_1355397285870358528
1611536631353442304,"While on professionalism, CanMEDS espouses the 7 professional virtues of Pellegrino, who also stated that medicine is a moral enterprise not a commercial one. But CanMEDS is a commodity of the . SelectivelyMoral",8,0.30901295,False,8_1611536631353442304
1608211954761625600,CanMEDS addresses it under the Professional role 4.1 Exhibit self-awareness and manage influences on personal well-being and professional performance 3,8,0.31060678,False,8_1608211954761625600
1648839621562777600,Physician as Person. It didnt make the Final Cut in previous CanMEDS iterations. HT ICAM2023 humanisminmedicine,8,0.41382122,False,8_1648839621562777600
1648337430125199360,Physician as Person. It didnt make the Final Cut in previous CanMEDS iterations. HT ICAM2023 humanisminmedicine,8,0.41636777,False,8_1648337430125199360
1648399600028471296,Physician as Person. It didnt make the Final Cut in previous CanMEDS iterations. HT ICAM2023 humanisminmedicine,8,0.41711804,False,8_1648399600028471296
1648439742323888128,Physician as Person. It didnt make the Final Cut in previous CanMEDS iterations. HT ICAM2023 humanisminmedicine,8,0.41716158,False,8_1648439742323888128
1648396255469379584,Physician as Person. It didnt make the Final Cut in previous CanMEDS iterations. HT ICAM2023 humanisminmedicine,8,0.41753227,False,8_1648396255469379584
1648744374237265920,Physician as Person. It didnt make the Final Cut in previous CanMEDS iterations. HT ICAM2023 humanisminmedicine,8,0.41796362,False,8_1648744374237265920
1648661348346150912,Physician as Person. It didnt make the Final Cut in previous CanMEDS iterations. HT ICAM2023 humanisminmedicine,8,0.41810086,False,8_1648661348346150912
1648332252273573888,Physician as Person. It didnt make the Final Cut in previous CanMEDS iterations. HT ICAM2023 humanisminmedicine,8,0.41851485,False,8_1648332252273573888
1648331109397045248,Physician as Person. It didnt make the Final Cut in previous CanMEDS iterations. HT ICAM2023 humanisminmedicine,8,0.41896957,False,8_1648331109397045248
1648331925562556416,Physician as Person. It didnt make the Final Cut in previous CanMEDS iterations. HT ICAM2023 humanisminmedicine,8,0.4203617,False,8_1648331925562556416
1362610926545960960,Yes Noticed variability in how mentorship or coaching is defined. Important as the buzz word makes inroads -gt CBME curricula CanMEDS Hoping to clarify this weekend at the RadOnc jc MedEd,9,0.3649506,False,9_1362610926545960960
1341004661365456896,Would love s perspective too.,9,0.3931907,False,9_1341004661365456896
1235566547902455808,"Is there a ProgramDirector whos impacted MedEd , embodied CanMEDS roles amp committed to innovation Take a moment to nominate them before April 3 for the ICRE2020 Program Director of the Year Award",9,0.4388206,False,9_1235566547902455808
1228813356674506752,"Is there a ProgramDirector whos impacted MedEd , embodied CanMEDS roles amp committed to innovation Take a moment to nominate them before April 3 for the ICRE2020 Program Director of the Year Award",9,0.4441666,False,9_1228813356674506752
1644709349657391104,I think you have been trying out Midjourney - have you tried making visuals for med school stuff I havent had time to join the discord yet,10,0.3199809,False,10_1644709349657391104
