query_number,qtid,id,text,retweet_count,reply_count,like_count,quote_count,impression_count,user,reply_to_user_id,referenced_tweets_id
4,4_1654459650639798273,1654459650639798272,RT @scruff888: You may know @DrNavSidhu as an enthusiast in regional anaesthesia and #MedEd.  He led the development of the @ANZCA Educator…,2,0,0,0,0,361626816,,1654414256589385728
4,4_1654416910451351552,1654416910451351552,RT @scruff888: You may know @DrNavSidhu as an enthusiast in regional anaesthesia and #MedEd.  He led the development of the @ANZCA Educator…,2,0,0,0,0,42614801,,1654414256589385728
4,4_1654414256589385728,1654414256589385728,You may know @DrNavSidhu as an enthusiast in regional anaesthesia and #MedEd.  He led the development of the @ANZCA Educator Competency Framework #ELC23SYD #ASM23SYD https://t.co/jSD6rxpVn4 https://t.co/XaKIyFmTzm,2,1,3,0,467,399911535,399911535,1654410970373165056
4,4_1654282547650756608,1654282547650756608,RT @LiangRhea: I'm impressed by the award-winning Near-Peer Medical Teaching (NPMT) presented by @DeniseChia97 and Dr Thanikeshan Muriganan…,1,0,0,0,0,1383529963,,1654275525588959232
4,4_1654275525588959232,1654275525588959232,I'm impressed by the award-winning Near-Peer Medical Teaching (NPMT) presented by @DeniseChia97 and Dr Thanikeshan Murigananthan at the Surgical Education Shark Tank. Based on the @RACSurgeons 10 competencies with diversity and sustainability built in. #RACS23 #MedEd https://t.co/g4saba5W1d,1,0,7,0,1077,1053016993111007232,,
4,4_1653745222428311552,1653745222428311552,"""Premed students can learn more about cultural competency and think about how they will tailor patient care and treatment recommendations based on a patient’s cultural beliefs."" #premed #meded #healthcare #healthequity  https://t.co/RTFTHyDAyV",0,0,0,0,16,1067753607242674176,,
4,4_1653654191045505025,1653654191045505024,"RT @LiangRhea: 'Teamwork should be a team competency'. Hear hear. @HillNicolahill, RACS Councillor, making a case for teams to be supported…",2,0,0,0,0,702728724085477376,,1653275231883251712
4,4_1653575580267479040,1653575580267479040,"RT @DocsWith: 1/2 A #MedEd team in India found #Disability Competencies can be effectively taught using the #MedicalHumanities, including #…",10,0,0,0,0,945175712,,1653361215001747456
4,4_1653575130277183489,1653575130277183488,"RT @DocsWith: 1/2 A #MedEd team in India found #Disability Competencies can be effectively taught using the #MedicalHumanities, including #…",10,0,0,0,0,194625501,,1653361215001747456
4,4_1653564196523474944,1653564196523474944,"RT @DocsWith: 1/2 A #MedEd team in India found #Disability Competencies can be effectively taught using the #MedicalHumanities, including #…",10,0,0,0,0,938223363834642432,,1653361215001747456
4,4_1653518912343134208,1653518912343134208,"RT @LiangRhea: 'Teamwork should be a team competency'. Hear hear. @HillNicolahill, RACS Councillor, making a case for teams to be supported…",2,0,0,0,0,734417775180009472,,1653275231883251712
4,4_1653499338444664832,1653499338444664832,"RT @DocsWith: 1/2 A #MedEd team in India found #Disability Competencies can be effectively taught using the #MedicalHumanities, including #…",10,0,0,0,0,2411647093,,1653361215001747456
4,4_1653421657778782212,1653421657778782208,"Incorporate #CanMEDS Leader Role key competency Quality Improvement into resident teaching and assessment plans.
https://t.co/2oJfWtCe0p  #MedEd https://t.co/kHVJe362Z3",0,0,3,0,725,279201006,,
4,4_1653407282452127744,1653407282452127744,"RT @DocsWith: 1/2 A #MedEd team in India found #Disability Competencies can be effectively taught using the #MedicalHumanities, including #…",10,0,0,0,0,1553212291469848576,,1653361215001747456
4,4_1653376165032124417,1653376165032124416,"RT @DocsWith: 1/2 A #MedEd team in India found #Disability Competencies can be effectively taught using the #MedicalHumanities, including #…",10,0,0,0,0,1137933763952947200,,1653361215001747456
4,4_1653375844210081802,1653375844210081792,"RT @DocsWith: 1/2 A #MedEd team in India found #Disability Competencies can be effectively taught using the #MedicalHumanities, including #…",10,0,0,0,0,60324043,,1653361215001747456
4,4_1653365910025953282,1653365910025953280,"RT @DocsWith: 1/2 A #MedEd team in India found #Disability Competencies can be effectively taught using the #MedicalHumanities, including #…",10,0,0,0,0,2279649050,,1653361215001747456
4,4_1653363179458646016,1653363179458646016,"RT @DocsWith: 1/2 A #MedEd team in India found #Disability Competencies can be effectively taught using the #MedicalHumanities, including #…",10,0,0,0,0,2253654474,,1653361215001747456
4,4_1653361215001747457,1653361215001747456,"1/2 A #MedEd team in India found #Disability Competencies can be effectively taught using the #MedicalHumanities, including #ForumTheater.

Learn more about work of @DrSitu, @khanamirmaroof, @upreetdhaliwal, and Navjeevan Singh published in @Dis_Health 

👉https://t.co/TVwJysIYJc https://t.co/bEYaORrUdy",10,1,18,2,2908,1282456123149295616,,
4,4_1653275231883251713,1653275231883251712,"'Teamwork should be a team competency'. Hear hear. @HillNicolahill, RACS Councillor, making a case for teams to be supported for team briefs and other 'time wasters'🙄 which prevent errors and establish respectful cultures. #RACS23 #MedEd https://t.co/kog0QYzTKy",2,1,13,0,1192,1053016993111007232,,
4,4_1653102007207485454,1653102007207485440,Test Your Competency in Optimizing Mild-to-Moderate COVID-19 Treatment in Patients With Impaired Renal Function: A COVID-19 Clinical Case Challenge | | 0.25-hour CME/CE | Case Challenge #4 of 5 in the COVID-19 challenge series #PRIME #MedEd #cme #covid https://t.co/E9nlotVo4R https://t.co/8fVzNfNpjy,0,0,0,0,137,915998353690955776,,
4,4_1652312269710151682,1652312269710151680,Competency-Based #MedEd in a Norm-Referenced World: A Root Cause Analysis of Challenges to the Competency-Based Paradigm in #MedSchool: https://t.co/QsUNNLKLyg. #Assessment https://t.co/kgDIbu7t54,0,0,5,0,1300,1250108976,,
4,4_1651673841645547524,1651673841645547520,"RT @AcadMedJournal: In this study, authors aim to explore how their competency-based time-variable training pilot program impacted #residen…",2,0,0,0,0,913951471791738880,,1651618036959387648
4,4_1651639874083069968,1651639874083069952,Need help incorporating the #CanMEDS Leader Role competencies into teaching + assessment plans?  Browse our resources for program directors and medical educators developed by Leader experts across Canada #MedEd https://t.co/rasEFQX1Yr https://t.co/a6cxzsDRzH,0,0,5,0,824,279201006,,
4,4_1651622554686177283,1651622554686177280,"RT @AcadMedJournal: In this study, authors aim to explore how their competency-based time-variable training pilot program impacted #residen…",2,0,0,0,0,1286276291101167616,,1651618036959387648
4,4_1651618036959387650,1651618036959387648,"In this study, authors aim to explore how their competency-based time-variable training pilot program impacted #resident motivation for #learning, #assessment, and #feedback: https://t.co/tFYugQm6Ev. #MedEd https://t.co/GbiSUuabWD",2,0,7,0,952,1250108976,,
4,4_1651576449739137024,1651576449739137024,"RT @Royal_College: Anti-racism must be a foundational physician competency in #CanMEDS2025. Read more: https://t.co/HjUQGMzpgZ
@CmejEditor…",15,0,0,0,0,1949887466,,1648763402372669440
4,4_1651575695368241153,1651575695368241152,Why are Complex Adaptive Systems important to physician competency? How can they be better represented within #CanMEDS2025? Delve into CMEJ Emerging Concepts paper: https://t.co/BJP8DuEF9E #MedEd (1/2) https://t.co/OZ1pE5r1nC,0,0,1,0,637,279201006,,
4,4_1651550917093720066,1651550917093720064,"RT @Royal_College: Anti-racism must be a foundational physician competency in #CanMEDS2025. Read more: https://t.co/HjUQGMzpgZ
@CmejEditor…",15,0,0,0,0,1125131354700644352,,1648763402372669440
4,4_1651414704986771456,1651414704986771456,"RT @LisaDHowley: @AAMCtoday community and beyond, we need to hear from you #IPE #MedEd about the near final @ipec_org competencies! See bel…",3,0,0,0,0,2228944681,,1651051038235938816
4,4_1651327281485291520,1651327281485291520,"RT @LisaDHowley: @AAMCtoday community and beyond, we need to hear from you #IPE #MedEd about the near final @ipec_org competencies! See bel…",3,0,0,0,0,44685273,,1651051038235938816
4,4_1651258102489174016,1651258102489174016,RT @MemariMD: Extremely appreciative for the opportunity to present our #SDH Competency-Based OSCE Assessment Framework and Tool today at #…,3,0,0,0,0,2780420656,,1650663117070782464
4,4_1651060473725431809,1651060473725431808,"RT @LisaDHowley: @AAMCtoday community and beyond, we need to hear from you #IPE #MedEd about the near final @ipec_org competencies! See bel…",3,0,0,0,0,1136344052205543424,,1651051038235938816
4,4_1651051038235938816,1651051038235938816,"@AAMCtoday community and beyond, we need to hear from you #IPE #MedEd about the near final @ipec_org competencies! See below for details… https://t.co/uVSsY2rvh9",3,0,5,0,320,488426807,52426212,1651023242390372352
4,4_1650807727084503040,1650807727084503040,RT @MemariMD: Extremely appreciative for the opportunity to present our #SDH Competency-Based OSCE Assessment Framework and Tool today at #…,3,0,0,0,0,1480678689608282112,,1650663117070782464
4,4_1650805869011951617,1650805869011951616,RT @MemariMD: Extremely appreciative for the opportunity to present our #SDH Competency-Based OSCE Assessment Framework and Tool today at #…,3,0,0,0,0,1703445542,,1650663117070782464
4,4_1650663117070782464,1650663117070782464,Extremely appreciative for the opportunity to present our #SDH Competency-Based OSCE Assessment Framework and Tool today at #DOMResearchDay2023! Thank you to my amazing mentors and colleagues for supporting this project! @PittGIM @UPMCMedicine #ACESFellowship #MedEd #MedTwitter https://t.co/0ZpZ8rk1Nv,3,1,28,1,1341,32471241,,
4,4_1650598678858543104,1650598678858543104,RT @Royal_College: Incorporate #CanMEDS Leader Role key competency Career and Practice into resident teaching and assessment plans: https:/…,1,0,0,0,0,273682356,,1650480974306721792
4,4_1650480974306721792,1650480974306721792,Incorporate #CanMEDS Leader Role key competency Career and Practice into resident teaching and assessment plans: https://t.co/U2dd8CuK5w #MedEd #LeaderRole https://t.co/R2C1lTEqk9,1,0,8,0,1261,279201006,,
4,4_1650479437148741633,1650479437148741632,RT @AcadMedJournal: Check out this 1-page resource for developing effective clinical competency committee meeting practices. Learn about ke…,9,0,0,0,0,1063729040169857024,,1649775869294936064
4,4_1650444725348888580,1650444725348888576,RT @AcadMedJournal: Check out this 1-page resource for developing effective clinical competency committee meeting practices. Learn about ke…,9,0,0,0,0,986531702729265152,,1649775869294936064
4,4_1650444419475054592,1650444419475054592,RT @AcadMedJournal: Check out this 1-page resource for developing effective clinical competency committee meeting practices. Learn about ke…,9,0,0,0,0,1267942375529287680,,1649775869294936064
4,4_1650255654504759296,1650255654504759296,"RT @TChanMD: Need to write an invited blog post… pondering the future of #MedEd as it pertains to systems knowledge and competency.

What i…",4,0,0,0,36,409560274,,1649842969816576000
4,4_1650135666766823425,1650135666766823424,"RT @TChanMD: Need to write an invited blog post… pondering the future of #MedEd as it pertains to systems knowledge and competency.

What i…",4,0,0,0,0,1640223046916091904,,1649842969816576000
4,4_1650052874079019008,1650052874079019008,"RT @OrthopodReg: No operative competency without insight

#MedEd #orthotwitter #medtwitter",1,0,0,0,0,1480678689608282112,,1650050518146859008
4,4_1650050518146859008,1650050518146859008,"No operative competency without insight

#MedEd #orthotwitter #medtwitter https://t.co/5q9KHFjFUI",1,3,25,1,7098,2215499786,,1649047617534562304
4,4_1649965575760666625,1649965575760666624,"RT @Royal_College: Anti-racism must be a foundational physician competency in #CanMEDS2025. Read more: https://t.co/HjUQGMzpgZ
@CmejEditor…",15,0,0,0,0,342529914,,1648763402372669440
4,4_1649943630491131905,1649943630491131904,RT @AcadMedJournal: Check out this 1-page resource for developing effective clinical competency committee meeting practices. Learn about ke…,9,0,0,0,0,3022426840,,1649775869294936064
4,4_1649941923056975874,1649941923056975872,"RT @TChanMD: Need to write an invited blog post… pondering the future of #MedEd as it pertains to systems knowledge and competency.

What i…",4,0,0,0,0,1152186872,,1649842969816576000
4,4_1649888572990713856,1649888572990713856,RT @AcadMedJournal: Check out this 1-page resource for developing effective clinical competency committee meeting practices. Learn about ke…,9,0,0,0,0,2556580799,,1649775869294936064
4,4_1649869114704265217,1649869114704265216,RT @AcadMedJournal: Check out this 1-page resource for developing effective clinical competency committee meeting practices. Learn about ke…,9,0,0,0,0,247102852,,1649775869294936064
4,4_1649849249922953216,1649849249922953216,"RT @TChanMD: Need to write an invited blog post… pondering the future of #MedEd as it pertains to systems knowledge and competency.

What i…",4,0,0,0,49,1426949389,,1649842969816576000
4,4_1649842969816576001,1649842969816576000,"Need to write an invited blog post… pondering the future of #MedEd as it pertains to systems knowledge and competency.

What is needed? What do current gen providers wish you knew way back when instead of learning “facts” that are easily googled now?",4,5,17,0,4078,47964602,,
4,4_1649817291150721024,1649817291150721024,RT @AcadMedJournal: Check out this 1-page resource for developing effective clinical competency committee meeting practices. Learn about ke…,9,0,0,0,0,200356634,,1649775869294936064
4,4_1649792320836079616,1649792320836079616,RT @AcadMedJournal: Check out this 1-page resource for developing effective clinical competency committee meeting practices. Learn about ke…,9,0,0,0,0,1442854950359355392,,1649775869294936064
4,4_1649776078540374016,1649776078540374016,RT @AcadMedJournal: Check out this 1-page resource for developing effective clinical competency committee meeting practices. Learn about ke…,9,0,0,0,0,58398357,,1649775869294936064
4,4_1649775869294936064,1649775869294936064,Check out this 1-page resource for developing effective clinical competency committee meeting practices. Learn about key roles &amp; processes for successful #assessment: https://t.co/Ut0ipvIJT7. #MedEd #assessment @rbualy https://t.co/0TDXx9OrGw,9,0,18,0,2373,1250108976,,
4,4_1649456986021396495,1649456986021396480,"RT @Royal_College: Anti-racism must be a foundational physician competency in #CanMEDS2025. Read more: https://t.co/HjUQGMzpgZ
@CmejEditor…",15,0,0,0,0,441291113,,1648763402372669440
4,4_1649182677675671552,1649182677675671552,"RT @Royal_College: Anti-racism must be a foundational physician competency in #CanMEDS2025. Read more: https://t.co/HjUQGMzpgZ
@CmejEditor…",15,0,0,0,0,1052764052458336256,,1648763402372669440
4,4_1649173561070829569,1649173561070829568,RT @Royal_College: Incorporate #CanMEDS Leader Role key competency Resource Stewardship into resident teaching and assessment plans: https:…,2,0,0,0,0,1052764052458336256,,1648325537671069696
4,4_1649160593184817162,1649160593184817152,"@jbcarmody This paper is worth reading for #MedEd folks
Other unanswered Q's
-What do ITE trends look like for all specialties since '19?  The authors suggest that, of those reported, some have dropped while others have not. Why?  
-MK is down but what about the 5 other ACGME Competencies?",0,1,1,0,76,565759912,1597064766,1648334149223170048
4,4_1649111009036992536,1649111009036992512,"RT @Royal_College: Anti-racism must be a foundational physician competency in #CanMEDS2025. Read more: https://t.co/HjUQGMzpgZ
@CmejEditor…",21,0,0,0,0,1154422621234237440,,1640745719584653312
4,4_1649107627064819717,1649107627064819712,"RT @Royal_College: Anti-racism must be a foundational physician competency in #CanMEDS2025. Read more: https://t.co/HjUQGMzpgZ
@CmejEditor…",15,0,0,0,0,2994587759,,1648763402372669440
4,4_1649050314002292736,1649050314002292736,Incorporate #CanMEDS Leader Role key competency Leadership into resident teaching and assessment plans: https://t.co/fKGNQOrGxj #MedEd #LeaderRole https://t.co/Uf559OZDwI,0,0,1,0,559,279201006,,
4,4_1648984714093494272,1648984714093494272,"RT @JOPTEjournal: Read ""The Need for a #Leadership Competency Framework for Physical Therapists: A Perspective in Action"" by Drs. @tschoepe…",1,0,0,0,0,906185030258630656,,1648703402283507712
4,4_1648895316077289478,1648895316077289472,"RT @Royal_College: Anti-racism must be a foundational physician competency in #CanMEDS2025. Read more: https://t.co/HjUQGMzpgZ
@CmejEditor…",15,0,0,0,0,1477026276854611968,,1648763402372669440
4,4_1648876463633080321,1648876463633080320,"RT @Royal_College: Anti-racism must be a foundational physician competency in #CanMEDS2025. Read more: https://t.co/HjUQGMzpgZ
@CmejEditor…",15,0,0,0,0,1004927923,,1648763402372669440
4,4_1648838728578678784,1648838728578678784,"RT @Royal_College: Anti-racism must be a foundational physician competency in #CanMEDS2025. Read more: https://t.co/HjUQGMzpgZ
@CmejEditor…",15,0,0,0,0,1151884987454636032,,1648763402372669440
4,4_1648824397661356032,1648824397661356032,"RT @Royal_College: Anti-racism must be a foundational physician competency in #CanMEDS2025. Read more: https://t.co/HjUQGMzpgZ
@CmejEditor…",15,0,0,0,0,229135436,,1648763402372669440
4,4_1648820760054751232,1648820760054751232,"RT @Royal_College: Anti-racism must be a foundational physician competency in #CanMEDS2025. Read more: https://t.co/HjUQGMzpgZ
@CmejEditor…",15,0,0,0,0,426081006,,1648763402372669440
4,4_1648798026755104768,1648798026755104768,"RT @Royal_College: Anti-racism must be a foundational physician competency in #CanMEDS2025. Read more: https://t.co/HjUQGMzpgZ
@CmejEditor…",15,0,0,0,0,481162991,,1648763402372669440
4,4_1648768425978650639,1648768425978650624,"RT @Royal_College: Anti-racism must be a foundational physician competency in #CanMEDS2025. Read more: https://t.co/HjUQGMzpgZ
@CmejEditor…",15,0,0,0,0,1267000009175621632,,1648763402372669440
4,4_1648768423659442176,1648768423659442176,"RT @Royal_College: Anti-racism must be a foundational physician competency in #CanMEDS2025. Read more: https://t.co/HjUQGMzpgZ
@CmejEditor…",15,0,0,0,0,921860721171935232,,1648763402372669440
4,4_1648763402372669487,1648763402372669440,"Anti-racism must be a foundational physician competency in #CanMEDS2025. Read more: https://t.co/HjUQGMzpgZ
@CmejEditor Authors: @KanninOsei Nathalie Duchesne @CMQ_org @cheryl_barnabe @RicharLisa @SaleemRazack @Brent_Thoma @ManiateJ #MedEd https://t.co/jlSwlSLIQn",15,0,34,0,2855,279201006,,
4,4_1648703402283507716,1648703402283507712,"Read ""The Need for a #Leadership Competency Framework for Physical Therapists: A Perspective in Action"" by Drs. @tschoepe_a, Clark, Zeigler, Green-Wilson, &amp;  Sebelski. #PTEd #HPE #MedEd 
@SLU_PT 
@Brockport 
@ClarksonUniv 
@UABPT
https://t.co/LqDi0zCwtp",1,0,4,0,148,1235213635380752384,,
4,4_1648513484450328576,1648513484450328576,Great time to provide input into the ACGME's competencies for medical students survey and emphasize nutrition &amp; appropriate coordination of care with nutrition clinicians. #RDchat #MedTwitter #MedEd https://t.co/GRKsMIyCYo,0,1,15,0,2744,2423966738,,1648416795768889344
4,4_1648336375727398914,1648336375727398912,RT @Royal_College: Incorporate #CanMEDS Leader Role key competency Resource Stewardship into resident teaching and assessment plans: https:…,2,0,0,0,0,215788862,,1648325537671069696
4,4_1648325537671069696,1648325537671069696,Incorporate #CanMEDS Leader Role key competency Resource Stewardship into resident teaching and assessment plans: https://t.co/seAwksJULJ  #MedEd #LeaderRole https://t.co/07cdauvA2V,2,0,6,0,1223,279201006,,
4,4_1648105238463750145,1648105238463750144,"Sharing our latest publication:
“Breaking bad news in neurology: assessing training, perceptions, and preparedness among residency programs in Brazil”

Read the article in full at:
https://t.co/vRQ7FRNWfg

#neurology #residency #MedEd #medicaleducation #competencies",0,0,1,0,66,799304061153640448,,
4,4_1648047178915389441,1648047178915389440,"RT @jesstrier: Negativity of #ableism in #MedEd manifested in:

➡️ Ongoing #vulnerability to interactions that are belittling &amp; shaming 
➡️…",1,0,0,0,0,179953905,,1648046846332358656
4,4_1648046846332358659,1648046846332358656,"Negativity of #ableism in #MedEd manifested in:

➡️ Ongoing #vulnerability to interactions that are belittling &amp; shaming 
➡️ Negative #assumptions about their abilities or capabilities just because they have a #disability
➡️ Culture of normative competencies 

#ICAM2023",1,1,1,0,220,53488865,53488865,1648046272014700544
4,4_1648044434796302336,1648044434796302336,"Note to self: when searching online for the Competency By Design webinar content I’m trying to find especially on an institutional computer, maybe don’t just use the search terms “CBD Webinar.”

#CBME #assessment #meded",0,2,3,0,476,1006911391889018880,,
4,4_1647991167672262677,1647991167672262656,"RT @JOPTEjournal: Read ""#Leadership Competencies for Physical Therapists: A Delphi Determination"" by Drs. Sebelski, Green-Wilson, Zeigler,…",1,0,0,0,0,906185030258630656,,1647978563457482752
4,4_1647978563457482753,1647978563457482752,"Read ""#Leadership Competencies for Physical Therapists: A Delphi Determination"" by Drs. Sebelski, Green-Wilson, Zeigler, Clark, &amp; @tschoepe_a. #PTEd #MedEd #HPE
@SLU_PT
@Brockport
@ClarksonUniv
@UABPT
https://t.co/WcFqYA2ilz",1,0,5,0,154,1235213635380752384,,
4,4_1647035221496266752,1647035221496266752,"RT @MedEdFlamingo: A concise summary of the evolution of #MedEd from apprenticeship to competency-based framework.

It's easy to read even…",3,0,0,0,0,201465333,,1646528673045176320
4,4_1646942032743776256,1646942032743776256,"Virtual simulation and honing clinical competencies on the big screen @CHAMPS_Center . We love seeing CyberPatient in action around the world.

#MedEd #MedSim #medstudent #healthcare #nurse #doctors #mbbs #futuredoctor https://t.co/dnBYpNfuLS",0,0,0,0,29,1060987418352840704,,
4,4_1646931313348472832,1646931313348472832,"RT @HarvardMacy: Congratulations to #HMIEducators alums @brian_turigye, Michael J. Westerhaus, and colleagues for their new publication in…",2,0,0,0,0,4227671674,,1646845806157209600
4,4_1646906229158031362,1646906229158031360,"Incorporate #CanMEDS Leader Role key competency Quality Improvement into resident teaching and assessment plans.
https://t.co/2oJfWtCe0p  #MedEd https://t.co/9V8DtrTRCj",0,0,2,0,665,279201006,,
4,4_1646891054631723008,1646891054631723008,RT @TheNEGEA: Day 2 Plenary by Dr. Tyndall @msmevpdean from @MSMEDU shares we are not meeting the needs of our community in #UME #MedEd and…,5,0,0,0,0,1507453868044652544,,1646860382579859456
4,4_1646890665698111492,1646890665698111488,RT @TheNEGEA: Day 2 Plenary by Dr. Tyndall @msmevpdean from @MSMEDU shares we are not meeting the needs of our community in #UME #MedEd and…,5,0,0,0,0,67006855,,1646860382579859456
4,4_1646871891502587904,1646871891502587904,RT @TheNEGEA: Day 2 Plenary by Dr. Tyndall @msmevpdean from @MSMEDU shares we are not meeting the needs of our community in #UME #MedEd and…,5,0,0,0,0,1284006366,,1646860382579859456
4,4_1646866618113224704,1646866618113224704,"RT @HarvardMacy: Congratulations to #HMIEducators alums @brian_turigye, Michael J. Westerhaus, and colleagues for their new publication in…",2,0,0,0,0,1286276291101167616,,1646845806157209600
4,4_1646862096196333571,1646862096196333568,RT @TheNEGEA: Day 2 Plenary by Dr. Tyndall @msmevpdean from @MSMEDU shares we are not meeting the needs of our community in #UME #MedEd and…,5,0,0,0,0,1549730765176455168,,1646860382579859456
4,4_1646860482634997760,1646860482634997760,RT @TheNEGEA: Day 2 Plenary by Dr. Tyndall @msmevpdean from @MSMEDU shares we are not meeting the needs of our community in #UME #MedEd and…,5,0,0,0,0,90325686,,1646860382579859456
4,4_1646860382579859456,1646860382579859456,Day 2 Plenary by Dr. Tyndall @msmevpdean from @MSMEDU shares we are not meeting the needs of our community in #UME #MedEd and he presents us with a challenge to re-design our curriculum with earlier introduction of competency based time variables. @UVMLarnerMed #NEGEA23 https://t.co/fkNz3gl6ex https://t.co/dYxOYpfHew,5,0,11,1,932,780470811652132864,,1646841990775013376
4,4_1646845806157209600,1646845806157209600,"Congratulations to #HMIEducators alums @brian_turigye, Michael J. Westerhaus, and colleagues for their new publication in Health and Human Rights Journal! 

#MedEd #MedTwitter #HPE https://t.co/w4hk8f3rXX https://t.co/VvgiZFLJmT",2,0,6,0,780,272527005,,
4,4_1646639977462104065,1646639977462104064,"RT @MedEdFlamingo: A concise summary of the evolution of #MedEd from apprenticeship to competency-based framework.

It's easy to read even…",3,0,0,0,0,989501285178232832,,1646528673045176320
4,4_1646618964171038725,1646618964171038720,"RT @MedEdFlamingo: A concise summary of the evolution of #MedEd from apprenticeship to competency-based framework.

It's easy to read even…",3,0,0,0,0,309690721,,1646528673045176320
4,4_1646612964517068801,1646612964517068800,"Competency-Based #MedicalEducation in #RadiologyGraduateMedicalEducation: Overview and Future Perspectives
Dr Helena Bentley et al. @UBC
https://t.co/qxyfvjlHvG
@Radiographics
#MedEd",0,0,2,0,114,1286276291101167616,,
4,4_1646528673045176327,1646528673045176320,"A concise summary of the evolution of #MedEd from apprenticeship to competency-based framework.

It's easy to read even for beginners.

https://t.co/fqmy0ozWXk",3,0,6,0,572,1205887393770942464,,
4,4_1646512360881025024,1646512360881025024,RT @Royal_College: Need help incorporating the #CanMEDS Leader Role competencies into teaching + assessment plans?  Browse our resources fo…,1,0,0,0,0,2444446315,,1646151222213193728
4,4_1646254067700596738,1646254067700596736,"RT @DevMedEd: 🦉#DMEGDebates🦉

NEXT WEEK, join us to discuss the role of placements in  #MedEd #VetEd &amp; #DentalEd🏥

what are the implication…",4,0,0,0,0,1901220769,,1645660447285059584
4,4_1646227932233318400,1646227932233318400,"Check out this @JAMANetworkOpen article authored by AAMC's @LisaDHowley and @AtulGroverMD, “Competency-Based Medical Education—A Journey or a Destination?” https://t.co/au8PeBrfHN #CBME #MedEd https://t.co/tWF4gjPU2Z",0,0,3,0,2939,52426212,,1645909001966702592
4,4_1646190676604747776,1646190676604747776,"Not unexpected, but hurts my head to see it on the screen.

I'd argue that this is a core competency of any education group.

 #CMEPalooza #meded #lrnchat https://t.co/bJMDGShWn9",0,0,3,0,59,67164452,,
4,4_1646151222213193729,1646151222213193728,Need help incorporating the #CanMEDS Leader Role competencies into teaching + assessment plans?  Browse our resources for program directors and medical educators developed by Leader experts across Canada #MedEd https://t.co/rasEFQX1Yr https://t.co/UUe8CKrOWv,1,0,3,0,883,279201006,,
4,4_1646055915446050818,1646055915446050816,"RT @DevMedEd: 🦉#DMEGDebates🦉

NEXT WEEK, join us to discuss the role of placements in  #MedEd #VetEd &amp; #DentalEd🏥

what are the implication…",4,0,0,0,0,123908935,,1645660447285059584
4,4_1645796403422326784,1645796403422326784,RT @AcadMedJournal: Authors perform a root-cause analysis to determine the underlying reasons for continued norm-referencing in the context…,2,0,0,0,0,1637442265764225024,,1645472195060039680
4,4_1645697364525473793,1645697364525473792,"RT @DevMedEd: 🦉#DMEGDebates🦉

NEXT WEEK, join us to discuss the role of placements in  #MedEd #VetEd &amp; #DentalEd🏥

what are the implication…",4,0,0,0,0,30672074,,1645660447285059584
4,4_1645687906143551490,1645687906143551488,"RT @DevMedEd: 🦉#DMEGDebates🦉

NEXT WEEK, join us to discuss the role of placements in  #MedEd #VetEd &amp; #DentalEd🏥

what are the implication…",4,0,0,0,0,135136448,,1645660447285059584
4,4_1645660447285059584,1645660447285059584,"🦉#DMEGDebates🦉

NEXT WEEK, join us to discuss the role of placements in  #MedEd #VetEd &amp; #DentalEd🏥

what are the implications for competencies &amp; professionalism?

*all* are welcome to join the conversation on the link👇

📅Tues 18th Apr
⌚1830 BST
🔗https://t.co/zO7WSN4IHk",4,0,8,1,3508,1359906529139437568,,
4,4_1645597768801566720,1645597768801566720,RT @AcadMedJournal: Authors perform a root-cause analysis to determine the underlying reasons for continued norm-referencing in the context…,2,0,0,0,0,754773916497960960,,1645472195060039680
4,4_1645489329093976065,1645489329093976064,"Is it possible to differentiate Natural versus Artificial intelligence in assignment/journal writing? Below is sample writing using https://t.co/rP0ppWZ5SN 

#physiotherapy #MedEd  #healthprofession #competency #education #QualityEducation  #rehabilitation https://t.co/oDqsuSrstY",0,0,0,0,43,46879456,,
4,4_1645472195060039687,1645472195060039680,Authors perform a root-cause analysis to determine the underlying reasons for continued norm-referencing in the context of the movement toward competency-based #MedEd: https://t.co/5mHx7sCbWl. #assessment https://t.co/IAXDXtZzIu,2,0,6,0,1887,1250108976,,
4,4_1645441569351258114,1645441569351258112,RT @DRaja_DNP: ⁦@CureusInc⁩ | Evaluating #ChatGPT Ability to Solve Higher-Order Questions on the #CompetencyBasedMedicalEducation Curriculu…,1,0,0,0,0,494490561,,1643669124801863680
4,4_1645407768151556097,1645407768151556096,"RT @MedCouncilCan: 1/2 With funding from Health Canada’s Substance Use and Addiction Program, the @AFMC_e is helping Canadian medical schoo…",1,0,0,0,0,179953905,,1644412678851510272
4,4_1644503584954888194,1644503584954888192,"RT @AcadMedJournal: Check out this 1-page resource, which presents a framework for conceptualizing clinical competency committee meeting pl…",3,0,0,0,0,1060323281927135232,,1643645420755623936
4,4_1644488313619857409,1644488313619857408,"RT @AcadMedJournal: Check out this 1-page resource, which presents a framework for conceptualizing clinical competency committee meeting pl…",3,0,0,0,0,259058434,,1643645420755623936
4,4_1644481386252759041,1644481386252759040,"RT @AcadMedJournal: Check out this 1-page resource, which presents a framework for conceptualizing clinical competency committee meeting pl…",3,0,0,0,0,2664257587,,1643645420755623936
