id,text,cluster_id,distance,outlier
1271840332154535936,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.37727872,False
1271840332154535936,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.37727872,False
1271840332154535936,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.37727872,False
1271840332154535936,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.37751776,False
1271840332154535936,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.3775615,False
1530802063529099264,"Thanks, Christina Until , there were no standardized tools to assess competencies and skills in pathology. It is a free tool that adapts to the OSCE formats. At the same time, it increases pathologists visibility. MedEd Simulation SBME",2,0.3786021,False
1530802063529099264,"Thanks, Christina Until , there were no standardized tools to assess competencies and skills in pathology. It is a free tool that adapts to the OSCE formats. At the same time, it increases pathologists visibility. MedEd Simulation SBME",2,0.3786021,False
1246456422214373376,"Rx Bricks from has been added to s iCollaborative directory, including structured MedEd experiences that involve no physical contact wpatients amp have objectives focused on skills with clinical relevance in broad competency areas.",2,0.3792229,False
1530856202812682240,"Thanks, Christina Until , there were no standardized tools to assess competencies and skills in pathology. It is a free tool that adapts to the OSCE formats. At the same time, it increases pathologists visibility. MedEd Simulation SBME",2,0.37951657,False
1530856202812682240,"Thanks, Christina Until , there were no standardized tools to assess competencies and skills in pathology. It is a free tool that adapts to the OSCE formats. At the same time, it increases pathologists visibility. MedEd Simulation SBME",2,0.37969133,False
1246423773298995200,"Rx Bricks from has been added to s iCollaborative directory, including structured MedEd experiences that involve no physical contact wpatients amp have objectives focused on skills with clinical relevance in broad competency areas.",2,0.3798346,False
1246456255914352640,"Rx Bricks from has been added to s iCollaborative directory, including structured MedEd experiences that involve no physical contact wpatients amp have objectives focused on skills with clinical relevance in broad competency areas.",2,0.38019893,False
1246426128593620992,"Rx Bricks from has been added to s iCollaborative directory, including structured MedEd experiences that involve no physical contact wpatients amp have objectives focused on skills with clinical relevance in broad competency areas.",2,0.38171035,False
1530870228154036224,"Thanks, Christina Until , there were no standardized tools to assess competencies and skills in pathology. It is a free tool that adapts to the OSCE formats. At the same time, it increases pathologists visibility. MedEd Simulation SBME",2,0.38186234,False
1271829581075537920,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.38224906,False
1271829581075537920,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.38225085,False
1271829581075537920,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.38226503,False
1271829581075537920,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.38226503,False
1271829581075537920,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.38226503,False
1271829581075537920,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.38226503,False
1271829581075537920,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.38226503,False
1271829581075537920,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.38226503,False
1271829581075537920,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.38226503,False
1271829581075537920,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.38226503,False
1271829581075537920,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.38226503,False
1271959213300842496,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.38251778,False
1271959213300842496,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.38261652,False
1271959213300842496,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.38261652,False
1271959213300842496,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.38261652,False
1271959213300842496,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.38261652,False
1271959213300842496,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.38261652,False
1271959213300842496,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.38261652,False
1271959213300842496,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.38261652,False
1271959213300842496,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.38268948,False
1271959213300842496,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.38282633,False
1271959213300842496,5 There is a powerful socialaccountability meded HPE undercurrent in CBME. Eg. A regional project called EFPO created a competency framework to realign meded to the needs of the populations served by graduates... It was in turn inspired by an approach from Brown Univ.,2,0.38288575,False
1530870228154036224,"Thanks, Christina Until , there were no standardized tools to assess competencies and skills in pathology. It is a free tool that adapts to the OSCE formats. At the same time, it increases pathologists visibility. MedEd Simulation SBME",2,0.38301194,False
1530835032121679872,"Thanks, Christina Until , there were no standardized tools to assess competencies and skills in pathology. It is a free tool that adapts to the OSCE formats. At the same time, it increases pathologists visibility. MedEd Simulation SBME",2,0.3855632,False
1530835032121679872,"Thanks, Christina Until , there were no standardized tools to assess competencies and skills in pathology. It is a free tool that adapts to the OSCE formats. At the same time, it increases pathologists visibility. MedEd Simulation SBME",2,0.38557154,False
1604056373649891328,"Its appalling. The whole mechanism of SJTs needs to be re-examined. Not just who sets them, moderates them etc, but whether this is the correct modality to assess this competency. Also, having any single test worth 50 is inconsistent with current MedEd assessment literature.",2,0.39108253,False
1359567637118922752,"How can we optimize subjectivity instead of avoiding it Findlinglecture keynote address by Editor of , Dr. Eva gtDx accuracy core competency but has error gtClinical reasoning analytic amp nonanalytic pattern rec gt Both types beneficial amp synergistic MedEd",2,0.39147007,False
1632055448600813568,"I have not been involved in it directly I do however understand the processes, construction, validity, reliability, moderating amp examiner training that occurs Ive failed it more than once I have a PhD in Ortho competency, work w the NIHR on MedEd, amp am a subject expert",2,0.3940648,False
1359567797798506496,"How can we optimize subjectivity instead of avoiding it Findlinglecture keynote address by Editor of , Dr. Eva gtDx accuracy core competency but has error gtClinical reasoning analytic amp nonanalytic pattern rec gt Both types beneficial amp synergistic MedEd",2,0.39540705,False
1391842852750168064,What is the difference between competencies and EPAs explains EPAs are units of work tasks that must be done - work descriptors. Competencies are qualities of individuals - person descriptors. HMIEducators CBME MedEd HPE,2,0.40542507,False
1250408015775387648,"Been building this open access course for gt1yr, but its now live on , in time for quarantine. Content mapped to competencies. Use as self-paced or for mentored indep study. Co-sponsored by . Share widely MedEd",2,0.40543455,False
1250430410602901504,"Been building this open access course for gt1yr, but its now live on , in time for quarantine. Content mapped to competencies. Use as self-paced or for mentored indep study. Co-sponsored by . Share widely MedEd",2,0.40618467,False
995736048465600512,What is the difference between competencies and EPAs explains EPAs are units of work tasks that must be done - work descriptors. Competencies are qualities of individuals - person descriptors. HMIEducators CBME MedEd HPE,2,0.40869048,False
1395393472325095424,I blame . The Qbanks are downstream players trying to mimic what students are going to see on test day. Just another reason for to be PF and MedEd to be competency based.,2,0.41531098,False
1395393472325095424,I blame . The Qbanks are downstream players trying to mimic what students are going to see on test day. Just another reason for to be PF and MedEd to be competency based.,2,0.41531637,False
1632054071161937920,Whats your experience of being involved in the constructionorganisation of the FRCS exam,2,0.4174358,False
1632054071161937920,Whats your experience of being involved in the constructionorganisation of the FRCS exam,2,0.4174358,False
1536764403839692800,"Todays TechTuesday comes from this early access article in Crossing the virtual chasm Practical Considerations for Rethinking Curriculum, Competency, and Culture in the Virtual Care Era meded",3,0.28399485,False
1453817714326360064,Enjoyed sharing new telehealth MedEd competencies and engaging expert educators in teaching professionalism and ethics related to virtual care. Thank you,3,0.29308867,False
1454037151482589184,Enjoyed sharing new telehealth MedEd competencies and engaging expert educators in teaching professionalism and ethics related to virtual care. Thank you,3,0.2948656,False
1453817058320338944,Enjoyed sharing new telehealth MedEd competencies and engaging expert educators in teaching professionalism and ethics related to virtual care. Thank you,3,0.29680255,False
1550249583745175552,"Great convo on all things telemedicine virtualprimarycare On the note of meded for telehealth, highly recommend foundational work on EHR use in healthcare from plus more recently on competencies medtwitter",3,0.3118886,False
1550249583745175552,"Great convo on all things telemedicine virtualprimarycare On the note of meded for telehealth, highly recommend foundational work on EHR use in healthcare from plus more recently on competencies medtwitter",3,0.3120795,False
1550176655125016576,"Great convo on all things telemedicine virtualprimarycare On the note of meded for telehealth, highly recommend foundational work on EHR use in healthcare from plus more recently on competencies medtwitter",3,0.31304783,False
1550176655125016576,"Great convo on all things telemedicine virtualprimarycare On the note of meded for telehealth, highly recommend foundational work on EHR use in healthcare from plus more recently on competencies medtwitter",3,0.31304783,False
1451608292439040000,"Thanks to and for this high yield and TIMELY session at ICRE2021, discussing issues of ground rules, preparation, competencies to be assessed when involving trainees in virtual care. Pandoras box has been opened and this is now table stakes in MedEd",3,0.3407377,False
1451585485772451840,"Thanks to and for this high yield and TIMELY session at ICRE2021, discussing issues of ground rules, preparation, competencies to be assessed when involving trainees in virtual care. Pandoras box has been opened and this is now table stakes in MedEd",3,0.3433562,False
1250964312908353536,"T3 topics post COVID19in MedEd professionalism, teamwork, virtual learning and teaching, professional identity, time-variable competency based medical education, blurring lines between medstudent gme , compassion, and burnout disaster preparedness MedEdChat",3,0.34348798,False
1250963453126168576,"T3 topics post COVID19in MedEd professionalism, teamwork, virtual learning and teaching, professional identity, time-variable competency based medical education, blurring lines between medstudent gme , compassion, and burnout disaster preparedness MedEdChat",3,0.34490103,False
1451585940237979648,"Thanks to and for this high yield and TIMELY session at ICRE2021, discussing issues of ground rules, preparation, competencies to be assessed when involving trainees in virtual care. Pandoras box has been opened and this is now table stakes in MedEd",3,0.3464232,False
1451604425051627520,"Thanks to and for this high yield and TIMELY session at ICRE2021, discussing issues of ground rules, preparation, competencies to be assessed when involving trainees in virtual care. Pandoras box has been opened and this is now table stakes in MedEd",3,0.3494922,False
1258390904978706432,MedEd must make room for TelemedNow. This pandemic has shown our trainees that telemedicine is not a skill learned overnight or on the fly. Should become a prioritymilestonecompetency for all physicians in training. It will be critical for AccessToCare even after COVID19.,3,0.35357642,False
1258390904978706432,MedEd must make room for TelemedNow. This pandemic has shown our trainees that telemedicine is not a skill learned overnight or on the fly. Should become a prioritymilestonecompetency for all physicians in training. It will be critical for AccessToCare even after COVID19.,3,0.35359687,False
1266177082343804928,mededchat T1 So much importance to telemedicine and telehealth competencies in medical education. Reinforcing the declaration of AMA in 2016 to include telemedicine as one of the standards for undergraduate and graduate medical accreditation meded,3,0.35974085,False
1448828525893541888,T4 What would that look like Do you have the system and steps at Vermont MedEdChat,3,0.36015546,False
1262109203868659712,This is definitely a separate topic but do you think that residents education can be affected by virtual visits Any suggestions for improvement jc radonc,3,0.3602811,False
1437796659254157312,Check out our new podcast episode talking about digitalhealth in Meded with . meded medtwitter Telemedicine competency UGME,3,0.3612008,False
1438030749203042304,Check out our new podcast episode talking about digitalhealth in Meded with . meded medtwitter Telemedicine competency UGME,3,0.36172786,False
1258232219597930496,MedEd must make room for TelemedNow. This pandemic has shown our trainees that telemedicine is not a skill learned overnight or on the fly. Should become a prioritymilestonecompetency for all physicians in training. It will be critical for AccessToCare even after COVID19.,3,0.36185032,False
1266177875927064576,mededchat T1 So much importance to telemedicine and telehealth competencies in medical education. Reinforcing the declaration of AMA in 2016 to include telemedicine as one of the standards for undergraduate and graduate medical accreditation meded,3,0.36218038,False
1437781827289337856,Check out our new podcast episode talking about digitalhealth in Meded with . meded medtwitter Telemedicine competency UGME,3,0.3624731,False
1258232219597930496,MedEd must make room for TelemedNow. This pandemic has shown our trainees that telemedicine is not a skill learned overnight or on the fly. Should become a prioritymilestonecompetency for all physicians in training. It will be critical for AccessToCare even after COVID19.,3,0.3626411,False
1438036227131944960,Check out our new podcast episode talking about digitalhealth in Meded with . meded medtwitter Telemedicine competency UGME,3,0.36321902,False
1266339924413947904,mededchat T1 So much importance to telemedicine and telehealth competencies in medical education. Reinforcing the declaration of AMA in 2016 to include telemedicine as one of the standards for undergraduate and graduate medical accreditation meded,3,0.3633873,False
1266177896604991488,mededchat T1 So much importance to telemedicine and telehealth competencies in medical education. Reinforcing the declaration of AMA in 2016 to include telemedicine as one of the standards for undergraduate and graduate medical accreditation meded,3,0.36718386,False
1353901116245872640,"Finally, stay tune for our announcement about our spring virtual assessment course that will come shortly. Registration will be available here MedEd",3,0.36892736,False
1437825959663706112,Check out our new podcast episode talking about digitalhealth in Meded with . meded medtwitter Telemedicine competency UGME,3,0.36905646,False
1480311833718370304,A Perspective Reengineering GME in a Pandemic points to formalizing telehealth as a required competency amp creating systems 4 tracking missed rotations amp learning opportunities during COVID. By D Weinstein MedEd,3,0.36925825,False
1305621986606034944,Excited to see final telehealth competencies across the meded continuum Great contribution to the field TelemedNow MedTwitter,3,0.36963147,False
1305621986606034944,Excited to see final telehealth competencies across the meded continuum Great contribution to the field TelemedNow MedTwitter,3,0.36977813,False
1305621986606034944,Excited to see final telehealth competencies across the meded continuum Great contribution to the field TelemedNow MedTwitter,3,0.36979103,False
1305621986606034944,Excited to see final telehealth competencies across the meded continuum Great contribution to the field TelemedNow MedTwitter,3,0.36979103,False
1305621986606034944,Excited to see final telehealth competencies across the meded continuum Great contribution to the field TelemedNow MedTwitter,3,0.36979103,False
1222976596916809728,Check out this recent publication from RMIM20 co-chair in MedEd Interdisciplinary Hackathon CIC,3,0.36982208,False
1305629330941370368,Excited to see final telehealth competencies across the meded continuum Great contribution to the field TelemedNow MedTwitter,3,0.36986157,False
1305629330941370368,Excited to see final telehealth competencies across the meded continuum Great contribution to the field TelemedNow MedTwitter,3,0.36986157,False
1305629330941370368,Excited to see final telehealth competencies across the meded continuum Great contribution to the field TelemedNow MedTwitter,3,0.36986157,False
1305629330941370368,Excited to see final telehealth competencies across the meded continuum Great contribution to the field TelemedNow MedTwitter,3,0.36986157,False
1305629330941370368,Excited to see final telehealth competencies across the meded continuum Great contribution to the field TelemedNow MedTwitter,3,0.36986157,False
1592783428520673280,"Remote prescribing amp safe practice links to competency framework, amp guidance. 10min vlog medicines medicine deprescribing overprescribing underprescribing medication patientsafety patients patient MedEd",3,0.37142938,False
1276652179798077440,"Great summary of MedEd ideas to Telemedicine. It does not need to be scary, ignored, or used as an excuse not to teach through the pandemic. As we find hopefully a better new normal we can design amp study the competencies we all want to see for the future. MedTwitter",3,0.3725908,False
1222972960933203968,Check out this recent publication from RMIM20 co-chair in MedEd Interdisciplinary Hackathon CIC,3,0.37312126,False
1592782475918725120,"Remote prescribing amp safe practice links to competency framework, amp guidance. 10min vlog medicines medicine deprescribing overprescribing underprescribing medication patientsafety patients patient MedEd",3,0.37397593,False
1593559620362043392,"Remote prescribing amp safe practice links to competency framework, amp guidance. 10min vlog medicines medicine deprescribing overprescribing underprescribing medication patientsafety patients patient MedEd",3,0.37412173,False
1593741276943454208,"Remote prescribing amp safe practice links to competency framework, amp guidance. 10min vlog medicines medicine deprescribing overprescribing underprescribing medication patientsafety patients patient MedEd",3,0.3742007,False
1286109347471294464,"Agree 100. A pandemic made it clear that telemedicine must become a CORE MedEd competency, not an add-on elective. TelemedNow must remain an available mode of care delivery esp for high-risk pts. Even wo COVID19, we have flu every yr amp telemed can reduce exposures.",3,0.37468183,False
1224418812759429120,Check out this recent publication from RMIM20 co-chair in MedEd Interdisciplinary Hackathon CIC,3,0.37493244,False
1305627424844066816,Excited to see final telehealth competencies across the meded continuum Great contribution to the field TelemedNow MedTwitter,3,0.37502643,False
1305627424844066816,Excited to see final telehealth competencies across the meded continuum Great contribution to the field TelemedNow MedTwitter,3,0.37502643,False
1305627424844066816,Excited to see final telehealth competencies across the meded continuum Great contribution to the field TelemedNow MedTwitter,3,0.37502643,False
1305627424844066816,Excited to see final telehealth competencies across the meded continuum Great contribution to the field TelemedNow MedTwitter,3,0.37502643,False
1305627424844066816,Excited to see final telehealth competencies across the meded continuum Great contribution to the field TelemedNow MedTwitter,3,0.37502643,False
1286109247428861952,"Agree 100. A pandemic made it clear that telemedicine must become a CORE MedEd competency, not an add-on elective. TelemedNow must remain an available mode of care delivery esp for high-risk pts. Even wo COVID19, we have flu every yr amp telemed can reduce exposures.",3,0.37578037,False
1453119067183714304,Join us for our upcoming ICBME webinar on how to engage medical students and residents as partners in com,3,0.37652108,False
1305650097481539584,Excited to see final telehealth competencies across the meded continuum Great contribution to the field TelemedNow MedTwitter,3,0.37681344,False
1305650097481539584,Excited to see final telehealth competencies across the meded continuum Great contribution to the field TelemedNow MedTwitter,3,0.37681344,False
1305650097481539584,Excited to see final telehealth competencies across the meded continuum Great contribution to the field TelemedNow MedTwitter,3,0.37681344,False
1305650097481539584,Excited to see final telehealth competencies across the meded continuum Great contribution to the field TelemedNow MedTwitter,3,0.37700027,False
1305650097481539584,Excited to see final telehealth competencies across the meded continuum Great contribution to the field TelemedNow MedTwitter,3,0.37700027,False
1326559875149815808,"but Im not the person providing primary care. Heres where I give a shout out to - Megan, you are such a hero to me",3,0.3809647,False
1555393484277723136,I am curious why that didnt happen MedEdChat,3,0.38289174,False
1555393484277723136,I am curious why that didnt happen MedEdChat,3,0.38289174,False
1555393484277723136,I am curious why that didnt happen MedEdChat,3,0.38314942,False
1466755187956137984,"mededchat T3 as pandemic impacted the rotations and elective experiences, these Transition To Residency courses should focus on students acquiring necessary skills and competencies before entering residency meded",3,0.3884157,False
1357516795926573056,Topic 3 What specialty specific topics do you think should be covered that may not be relevant to students pursuing careers outside of your specialty MedEdChat meded,3,0.3900571,False
1541885067290624000,Highly recommend this ASPE2022 poster presentation by Jackie Sidle Gods Work Using Simulated Patient Encounters to Assess Hospital Chaplaincy Competencies Center for SP Methodology simulatedpatients MedEd,3,0.39118,False
1225630352632233984,Our research team just won research grant with our project Harnessing machine learning in the age of competency-based medical education MachineLearning ArtificialIntelligence CBME MedEd Its such a privilege being a member of this awesome team,3,0.3935302,False
1225630352632233984,Our research team just won research grant with our project Harnessing machine learning in the age of competency-based medical education MachineLearning ArtificialIntelligence CBME MedEd Its such a privilege being a member of this awesome team,3,0.3935302,False
1225630305735757824,Our research team just won research grant with our project Harnessing machine learning in the age of competency-based medical education MachineLearning ArtificialIntelligence CBME MedEd Its such a privilege being a member of this awesome team,3,0.39402694,False
1225630305735757824,Our research team just won research grant with our project Harnessing machine learning in the age of competency-based medical education MachineLearning ArtificialIntelligence CBME MedEd Its such a privilege being a member of this awesome team,3,0.39421728,False
1225619347168800768,Our research team just won research grant with our project Harnessing machine learning in the age of competency-based medical education MachineLearning ArtificialIntelligence CBME MedEd Its such a privilege being a member of this awesome team,3,0.39539763,False
1225619347168800768,Our research team just won research grant with our project Harnessing machine learning in the age of competency-based medical education MachineLearning ArtificialIntelligence CBME MedEd Its such a privilege being a member of this awesome team,3,0.3956882,False
1225539983475453952,Our research team just won research grant with our project Harnessing machine learning in the age of competency-based medical education MachineLearning ArtificialIntelligence CBME MedEd Its such a privilege being a member of this awesome team,3,0.39587128,False
1225539983475453952,Our research team just won research grant with our project Harnessing machine learning in the age of competency-based medical education MachineLearning ArtificialIntelligence CBME MedEd Its such a privilege being a member of this awesome team,3,0.39602444,False
1225584076318543872,Our research team just won research grant with our project Harnessing machine learning in the age of competency-based medical education MachineLearning ArtificialIntelligence CBME MedEd Its such a privilege being a member of this awesome team,3,0.39627084,False
1225584076318543872,Our research team just won research grant with our project Harnessing machine learning in the age of competency-based medical education MachineLearning ArtificialIntelligence CBME MedEd Its such a privilege being a member of this awesome team,3,0.39638126,False
1466598596531392512,"mededchat T3 as pandemic impacted the rotations and elective experiences, these Transition To Residency courses should focus on students acquiring necessary skills and competencies before entering residency meded",3,0.3966106,False
1541889538712141824,Highly recommend this ASPE2022 poster presentation by Jackie Sidle Gods Work Using Simulated Patient Encounters to Assess Hospital Chaplaincy Competencies Center for SP Methodology simulatedpatients MedEd,3,0.39680305,False
1239356836442247168,Thanks for being here amp doing this - hi everyone Megan Megan Gerber General Internist working ft in WomensHealth proud to serve on steering committee amp of national work our grp is doing to develop traumainformed care competencies for MedEd. WIMChat,3,0.4000719,False
1246429379380613120,"Rx Bricks from ScholarRx has been added to aamcs iCollaborative directory, including structured MedEd experiences that involve no physical contact wpatients amp have objectives focused on skills with clinical relevance in broad competency areas. USM",3,0.40529272,False
1225571791420231680,Our research team just won research grant with our project Harnessing machine learning in the age of competency-based medical education MachineLearning ArtificialIntelligence CBME MedEd Its such a privilege being a member of this awesome team,3,0.4075024,False
1225571791420231680,Our research team just won research grant with our project Harnessing machine learning in the age of competency-based medical education MachineLearning ArtificialIntelligence CBME MedEd Its such a privilege being a member of this awesome team,3,0.4076309,False
1240379300982988800,"Maybe consider changing your Tag line on twitter to the global leaders in taking residents money, doing accreditation on programs, developing competency by design, and still forcing residents to wait to do OSCEs during a pandemic. MedEd",3,0.4122827,False
1217997561287581696,"Agreed. Thats why we developed the , which goes wayyyyy beyond what normally FacDev does. Its FacDev on steroids with tangible increased innovation and scholarly impact on all 3 campuses of . T2 mededchat",3,0.41736177,False
1245126536602234880,"Quite variable impact on meded in Canada so far all Med schools suspended activity, PGME has some disciplines where clinical has stopped, others extremely busy or redeployed...COVID19 COVIDãƒ¼19",3,0.4197484,False
1401746504000364544,"Hey MedTwitter FOAMed peeps, what all EM procedures do you consider HALO MedEd",3,0.4281363,False
1401746504000364544,"Hey MedTwitter FOAMed peeps, what all EM procedures do you consider HALO MedEd",3,0.4281363,False
1285745777919193088,Hot Off The Press Team MedEd describes the use of Simulation Based Mastery Learning to ensure consistent and safe use of PPE among our physicians. Mastery learning is the standard for procedure training. Hard stop. via COVID19,3,0.43029678,False
1309540046756868096,Hello ICRE2020 now on the take over... We are going to do something a little different now. In honour of building our virtual community we are doing a F4Ffriday SO comment below 1Who you are 2Where you are 3Why ICRE Then follow each other meded,3,0.4556836,True
1636038772596027392,and Branka Agic from present data on structural competency for leadership training in meded Annual Conference sacme2023. Important advancement in leadership training. edi equity,4,0.29324132,False
1636050060017385472,and Branka Agic from present data on structural competency for leadership training in meded Annual Conference sacme2023. Important advancement in leadership training. edi equity,4,0.2945885,False
1261932683623620608,I imagine next is how we can help ensure the roles including the controversial Leader amp competencies can be achieved amp validated for all SharedCurricularTools x Virtual c MedEd,4,0.32729316,False
1434292643387822080,"How should leaders conduct themselves In this Health Systems Science module, learn about the key competencies of medical leadership and why theyre important. MedEd MedTwitter",4,0.3329758,False
1285768232083705856,Proud to be part of Team MedEd Faculty Development and our work to improve competency through Mastery Learning EMontheFarm,4,0.33399397,False
1285769004812926976,Proud to be part of Team MedEd Faculty Development and our work to improve competency through Mastery Learning EMontheFarm,4,0.33482265,False
1285774099025805312,Proud to be part of Team MedEd Faculty Development and our work to improve competency through Mastery Learning EMontheFarm,4,0.33498004,False
1413100487939874816,"Wonderful talk from , citing feedback, reflection amp mentoring as the holy trinity to support learners in developing key complex professional competencies ASME2021 MedEd",4,0.34779918,False
1413113803093520384,"Wonderful talk from , citing feedback, reflection amp mentoring as the holy trinity to support learners in developing key complex professional competencies ASME2021 MedEd",4,0.34834632,False
1413126641174384640,"Wonderful talk from , citing feedback, reflection amp mentoring as the holy trinity to support learners in developing key complex professional competencies ASME2021 MedEd",4,0.35035503,False
1413121901728342016,"Wonderful talk from , citing feedback, reflection amp mentoring as the holy trinity to support learners in developing key complex professional competencies ASME2021 MedEd",4,0.35168493,False
1312109305819062272,Great digital course on Faculty Development and CBME with enthusiastic and inspiring participants from all over the world MedEd Thanks for the opportunity,4,0.36137736,False
1491991410886815744,Here we go VitalTalk advanced communication skill training for the senior residents. Very impressed w the MedEd curriculum at WashU that truly teaches across all competencies. Excited to learn amp teach withfrom DevinOdom,4,0.37158042,False
1492120624365457408,Here we go VitalTalk advanced communication skill training for the senior residents. Very impressed w the MedEd curriculum at WashU that truly teaches across all competencies. Excited to learn amp teach withfrom DevinOdom,4,0.37169427,False
1491817128625950720,Here we go VitalTalk advanced communication skill training for the senior residents. Very impressed w the MedEd curriculum at WashU that truly teaches across all competencies. Excited to learn amp teach withfrom DevinOdom,4,0.3729259,False
1491799355501596672,Here we go VitalTalk advanced communication skill training for the senior residents. Very impressed w the MedEd curriculum at WashU that truly teaches across all competencies. Excited to learn amp teach withfrom DevinOdom,4,0.37642425,False
1465035934081167360,Only 4 days left to apply for the ACGME team-based Developing Faculty Competencies in Assessment course led by . Sessions are highly interactive. Apply by Dec. 1. The course begins 11322. MedEd,4,0.37888178,False
1464993752502648832,Only 4 days left to apply for the ACGME team-based Developing Faculty Competencies in Assessment course led by . Sessions are highly interactive. Apply by Dec. 1. The course begins 11322. MedEd,4,0.38338846,False
1378644229077929984,"A few years ago I got sufficiently grumpy about this to write a piece on the underperforming supervisor instead. Its not always the trainee, folks.",4,0.41652346,False
1547642151034445824,"Diversity, Equity, and Inclusion Competencies Across the Learning Continuum MedEd",5,0.2529906,False
1490339498315689984,Toward Cultural Competency in Health Care A Scoping Review of the Diversity and Inclusion Education Literature BlackHistoryMonth BHM MedEd FacultyDevelopment AcademicMedicine,5,0.2604081,False
