user_id,followers_count,following_count,tweet_count,listed_count,username,description
3410992780,648,1075,4905,13,hover2pie,"PM&R, SCI. She/Her. Interested in disability, health equity, & the elusive work-life balance. Retweet =/= endorsement, my opinions are my own."
1223345285860089856,255,971,4144,2,kmurraymd1,"👩🏼‍⚕️, 👩‍👧, 👫, 👩🏼‍🎨, ♿, ✡️, 👩🏻‍🦰, 🤓, °o° fan, and Public Health enthusiast.  She/Her/Dr.
All posts are personal thoughts; retweets≠endorsements."
4449815841,125,406,1211,1,likethecarlexus,she/they | 27 | ♉️ | 🏳️‍🌈
845342349077233665,15809,4392,13582,101,MaaloufMD,"Internist | Mother | Assoc Professor | Co-President @PNHP IL | Advocate for #M4A, health equity & social justice"
952904240,2081,1580,4716,12,hadh_le,incoming pediatrics intern. views = mine. #FreePalestine #VietMedTwitter #MedEd
1174124517574217728,1401,4357,7215,4,alexvilleda1994,"Youth development, education, and health justice. PGY-2 at @childrensnatl."
3070730913,16024,2720,9712,76,Ledgemd,Pediatrician | Future Peds Endo | @NCCPeds grad | They/He | Trans masc | My opinions = My own | 🏳️‍🌈 ♠️ 🏳️‍⚧️ | 💉5/19/21 |  KY is Home
540381676,489,752,2602,7,DianeObed2,"🌌 Nunatsiavummiuk                                                         
   
📚PhD stud | Education | Ind. contemplative ed.

• she/her"
3223039981,1650,1541,17743,42,EMIMeducator,EM/IM doc Passions: Professionalism|Ethics|Leadership #ChangeMaker #ThoughtAgitator #DisagreeableGiver #FocusedDisruption #SocialJustice #BeEthical ∅Advice
213038000,589,1025,2361,5,brittp_27,"Anesthesiologist in YYZ - Incoming @HopkinsACCM fellow July 2023 - 
@McMasterHSEd MSc(c)
#meded #criticalcare #sim #CBME
🌈 (She/her)"
808932103,1899,1931,28545,50,diatr_,"🏗 Product {prev 📝UX research,👩🏽‍💻CS} 🔸️ 💭 systems, public health & tech🔸️ caregiver 🔸TCK 📸🌅🌇🚴🏽‍♀️🏃🏽‍♀️👩🏽‍🍳 {opinions = mine}"
4690778095,812,665,3351,19,LNDiazMD,"pgy-5 addiction psychiatry fellow, opinions are my own, tweets not med advice"
480087480,762,811,3121,14,doc_indy,"FACEM, mountain biker, gardener, meditator, #FOAMed devotee, scientist #womeninmedicine #LGBTQinmedicine she/her"
1250828548916609025,390,988,7959,0,dr_purl,pgy0 🐑 she/her 🐑 prison abolitionist 🐑 bitter4bitter 🐑 the icd on my death cert will be Z72.53
3760646959,753,2410,44930,4,ChezGreenMD,"https://t.co/QVHfxTKFzr 🌎🇨🇦🩺🌲🇫🇷🏳️‍🌈Ally BLM🧡
Physician
Environ/Science/Art=Social Justice
Environ = Health = Econ
""Cassandra""
She/Her/Elle/Dr
#GoodTrouble"
68970474,297,708,6571,11,wrazn,"Family med & palliative care doc, knitter, writer, gamer. OMA District 8 Chair / rural delegate. Opinions are my own. she/her."
35641448,2691,1906,33781,17,leahrochonmd,"PGY-2. Birth, Abortion & Loss Doula. Health Equity & Reproductive Justice are my jam. #FMRevolution All views my own. Tweets =/= endorsements."
3526840223,456,603,14909,2,adeolajking,21| health sci | certified PSW | mental health advocate | creative | athlete | this life is for enjoyment *my tweets & opinions are mine alone*
773890978839166977,6580,1845,43885,51,Dr_Polarbird,Semi nomadic #FACRRM with a love of remote medicine & Antarctica | #polardoc #maccadoc | 2023 MaccaDoc | retweets ≠ agreement | opinions my own | she/her
2926204339,6296,6827,94830,21,rpcounat,"""One of the essential qualities of the clinician is an interest in humanity, for the secret of the care of the patient is in caring for the patient."" Peabody."
2364823328,1078,299,6452,28,KristinJBoyle,Emergency physician in Australia 🇦🇺  + mother of 4. Peloton cult member. Lives by the sea. Cares about all of health. She/her.
1261883928325099521,244,413,46,0,AYarrabothulaMD,PGY3 IM resident @UTHimres interested in general cardiology and preventive medicine🫀🩺💊
94912202,359,1083,1472,10,CateeC,Freelance journalist. She/her. Ex ABC Radio. Creator CroakeyVoices podcast for Croakey Health Media..Views my own.. Gadigal Country/Sydney
926702150,4227,5002,16213,55,tdbrothers,MD | GIM+addiction med fellow @DalMedSchool | PhD student (Epi & Public Health) @CCIH_Health @UCL_IEHC | substance use & social medicine
552496140,328,571,1157,9,Melissa0w,"she/her 
@HarvardChanSPH MPH OEH 
@QueensPHPM PGY3
@QueensuFamMed & @UBCmedicine alum"
212444736,10215,7413,31098,179,Monika_Dutt,"PhD student @MacHPPhD, Medical Officer of Health Central & Western NL, MD @ Ally Centre Cape Breton, @Broadbent @DecentWorkHlth @antiracismNL @CabotTrailWrite"
1064961242689912833,293,282,99,1,bornakassiriMD,"@NYUUrology Resident (PGY-3); @HopkinsMedicine and @DukeU alum// first generation Iranian-American, first generation in medicine #BLM"
174262288,2934,1180,11520,84,AndrewBresnahan,"Arctic citizen / IR @KingsCollegeLon, adjunct faculty @TrentUniversity, MD, MSc, MPH, BA, FRCGS. ᖃᓪᓗᓈᖑᔪᖓ ᐃᓄᐃᑦ ᓄᓇᖓᓐᓂᒃ ᐃᓅᓂᑰᓪᓗᖓ. Uik to @Qilavaq. Ataata to Nivi."
1257494254085001216,407,476,173,0,chloe_cheng7,"Rising MS4 @UCSF · @Penn ‘19 · Interests include geriatric psychiatry, LGBTQ+ mental health, mentorship · She/her 🌈"
961191994935590912,13449,1684,17000,70,NeelaJan,"👋 Surgery, words, health equity, refugee health 👜 Reconstructive & hand surgeon ❤️ Columns + novels 📖 Bestselling author of ‘The Registrar’ (Rep @mjostell)"
1195516925150777347,6568,809,24287,36,QueenMD202X,"EYE came in thinking I’ll be a neurosurgeon  Now I’m roaming the other 283 specialities? Derm 🫥IM 🫥 FM ???? Time will tell

#Medtwitter #BlackLivesMatter"
38662736,853,1108,11069,8,melissaphuong,"uOttawa MD-PhD | Microbiology, immunology, & ID 🦠🔬| Amateur 📷| Follower of 📽️ | (she/her) 🇻🇳 🇨🇳 🇨🇦"
2516540456,2376,2159,16751,8,NZtwitwit,Surgeon for little people. Educator for big people. Inventor of the elder-flower martini. Flâneur. He/Him. Some of these tweets don’t even reflect my opinions..
4229355105,2198,1604,7719,39,drmelpenner,Clinician Scientist - Holland Bloorview Kids Rehabilitation Hospital; research in autism service delivery; opinions my own; Blue Jays!; knitting!; she/her
1156391133842497541,175,330,11792,1,LingualLoser,"my body is not a temple, it is a hydroflask
 - she/her"
3209107499,377,611,47952,2,NotSoNobleN,She/They/Them causing May/hem
951902152066326528,690,717,786,5,eliana_e_kim,co-founder @GenderEqSurg | @Dartmouth '15 & @HarvardPGSSC ‘18 | Med Student @UCSF '23
2674231349,3998,1327,78984,13,BaeBielle,MD with ADHD / Pls care about People / Guardian of Lesbians / Pro-Subtitles / Wash Your Hands / Carry Narcan / Lover of Acuity / EM PGY-0 ~ she/her/hers
67152837,2995,4998,30457,33,DrSarahJWhite,Doctor of Conversation
999455105891098624,1023,432,1673,6,drsruthishankar,first-gen immigrant of diaspora 🇮🇳🇸🇬 • PGY-0 @umnsurgery • blurring the lines between surgery & social justice • she/her •
35646567,1096,1377,9936,11,archiecurium,anaesthetist : she/her : #OperationCleanUp @tra2sh1 : @ANZCA ESN Chair: ASA WA CME co-chair : views my own : 🇺🇦
238365069,611,598,12161,5,Gamapentin,Duties include wearing scrubs and asking people about their bowel habits. (she/her)           My favourite number is 98.06.
748558962216345600,329,736,535,0,EliseJackson92,"GIM Fellow @UBCDoM, by way of @UofTmedicine 2019. Passionate about social justice, health equity, harm reduction and travel."
1066413645331161090,118,97,44,1,MichaelPaille,"BHSc, MSc | MD in 2023 | interests in anesthesiology and perioperative medicine | he/him"
50189042,779,2564,9822,6,tian_in_can,"Dr. Nie, the slightly less evil cousin of Dr. No | 🏳️‍🌈 ally | semi-musician | no longer in Oz | she/her"
809651491,1127,4202,23513,6,tara_primavera,she/her
415930665,5555,2110,67494,53,Patricia_Ann_E,“Essential worker” | @UAlberta alumna | Alberta transplant currently in #yyz | I used to travel | Views don’t reflect employer ✌🏻 #cdnpoli #abpoli
102786944,667,933,4674,18,gustafdrevin,Junior doctor in love with general and global surgery. Intrigued by humanitarianism. Fierce antiracist. @HarvardPGSSC & @karolinskainst alumn.
247116329,577,588,992,2,vtangster,PGY2 @UofTPsych. MD @UofTMedicine. @UBC alum. progressive ✊🏽 | queer 🏳️‍🌈 | pokémon master ◓ | runner 🏃‍♂️. unlearning/relearning always. views mine.
4329829936,496,879,547,1,thezainabmo,resident MD in psychiatry @mcmasteru 🧠 ● public health MSc student @LSHTM 🌎 ● proud hamiltonian 🔨 ● all opinions my own 💭 (she/her)
43622792,996,1358,3094,14,meghanbhatia,"Family & Emergency Doctor @theNosm @HSN_sudbury      
Social Determinants of Health are ALWAYS part of the conversation. She/her."
223843770,592,995,6630,0,harshnaik06,"he/him. 
MPH. Medical Student. 
इंक़लाब ज़िन्दाबाद."
1111731361159802880,352,2699,608,1,LynnMar42251174,Positivity; Medicine; Faith; Fitness.   Here to learn and unlearn.  #BlackLivesMatter.                        Resident Wellness.
23010021,1124,1304,51008,32,mytimeatlast,"Mom/wife, feminist, Indigenous Midwife, IBCLC, Mohawk (Turtle)/French Canadian, Instructor McMaster & York, #SickNotWeak. My anagram is Thespian 🎭 she/her"
4758570147,229,330,4629,4,rdworkinr,"Passionate rural generalist physician and rural educator.  Skier, sailor, runner, friend, wife, mom, dog lover. Not necessarily in that order!"
1218992891621707776,522,656,2464,2,pre_sexual,"BLACK LIVES MATTER. leftist. nontrad pre-med, ED tech, bi 🏳️‍🌈💜 (she/her) views are mine and mine alone."
738533796,6422,2257,36859,99,drlesleybarron,"general surgeon, Medical Director of Surgical Services John Hunter Hospital. Mom, she/her, health policy & gender equity expert, greyhound lover, #genderpaygap"
2568006946,1085,1547,9144,35,CNDCounsellor,"Psychotherapist | Loves horses, puppies & #ADHD | 🎙️ Host of @CCrowePodcast: Making the invisible VISIBLE | Founder @DALDTherapy | Ontario 🇨🇦"
246669017,2725,1072,39724,33,appyjumpindaze,Per Aspera ad Astra🌌#PreMedTwitter🤓#OpenlyAutistic #Dyscalculia🌈Non-Binary Woman (Them/She)📚Tubie🥛Disability Advocate♿Farmer🐑🐓#Neurology🧠#Radiology🤞
1257343417115435008,690,719,549,4,brinthajohan,"MD(c) @schulichmeddent | Co-founder @bipocwhn|(she/her)| Avid traveller🏔& full-time big dog lover | interested in family medicine, prevention & women’s health"
18695833,1011,809,13211,61,anxiousmedic,left for greener no sm pastures.
984639476751200256,316,587,120,2,JordanaWaserman,all things mental health & health equity | proud bird & plant mom 🐥🌱 | PGY2 @UBC_Psychiatry via @Queens_UGME and @LifeSciQueensU | she/her
804919418916655104,1478,3460,11932,11,eileenmcmahonNP,Nurse Practitioner in Fertility. Opinions mine. 2SLGBTQI+ ally. Anti-Racist. Settler. #medtwitter #nursetwitter #equity #diversity #inclusion #belonging
15219830,1904,2452,142946,118,gforbes,Family Physician at Jane and Finch. Codeswitcher.
3233623170,29,103,131,0,jillevieve,🕷️🦕🦉
1200089891171909632,1035,834,8389,7,DrJaniceDuMont,Senior Scientist @WCHospital; Professor @UofT_dlsph; Director #CSWH @UofT | #GBV | 🏳️‍🌈Ally https://t.co/exYC8rLn7k | Mom2Girls | ❤️🐈 | RT/F≠ENDt | Own views
1004932530,10747,434,6874,88,MarciaJAnderson,"Cree-Anishinaabe doctor. Cis-gender femme. Vice-Dean Indigenous Health, Social Justice and Anti-Racism at U of M RFHS. Views my own.
she/ her"
22446902,293,4956,7021,0,SJMCD,"GIM
 🏳‍🌈"
864822107527675904,2635,1831,2868,6,YezarniWynn,"Social justice, mental health, global health. 🌎 🧠🚴🏽‍♂️Ψ Resident MD @uoftpsych. @LSEHealthPolicy. @ACToronto. Views my own. 🏳️‍🌈"
773708172066484225,841,684,1142,5,JennS_625,"PGY3 Resident Physician @UofTPsych, @QueensUGME 2020, @UBC 2016 || she/her 🍵🐱🌱🏸🌈 || care of queer & racialized folks || Intersectional feminist"
1248271599066845186,911,948,271,7,COVID_WI,Stopping the spread of gender-based inequity. A med student-led initiative supporting womxn and shelters to reduce gender inequity through COVID-19
3992443099,1142,274,1643,8,m_farruge,"Residency Program Director Department of Obstetrics & Gynaecology, University of Toronto @uoftobgyn and Ob/Gyn @sinaihealth"
259833668,676,1103,10953,20,drssadana,Pediatric Expert in Ottawa. QCH. 🇨🇦#WeTheNorth. Anti-CoVid19. Aspiring trollhunter. (@OttCommPedsNet) OCPN Warrior. Everything tastes better with bacon.
155930120,61334,10066,20974,400,nilikm,Family Doc | Anthro | Trustee | @mcgillu | @UCL | @Yale | writer | feminist | @FulbrightPrgrm | @nilikm@med-mastodon.com | personal account | (she/her)
1164325459733229568,4190,1501,25819,19,stealthy360,aircraft and car aficionado; love music; art; writing; anime; gaming; fitness; nature and foodie 🌻🌕🏁🎸🛩
799702718566711296,7,200,200,0,DebraGlass,Type1Diabetes
932363352,271,176,3512,16,SueGT1,
1592388943,3550,502,5736,44,StephenLap,"Pulmonary/Critical Care, OB Crit Care & Obstetric Medicine @uoftmedicine & @SinaiHealth. Co-EiC @OBMedicine, President NASOM  #OB-ICU 🇨🇦🇿🇦"
298589738,3664,794,36349,46,najmadoc,"Mother, Trauma / Acute Care Surgeon, Intensivist, Educator"
15751551,1019,3267,74108,16,CicelyMcWilliam,Politics and policy geek. Views are my own. RTs do not necessarily imply agreement or support. she/her
1093971298009653256,4204,2673,12324,47,Docs4GunControl,Canadian Doctors for Protection from Guns/ Médecins canadiens pour un meilleur contrôle des armes à feu - https://t.co/UAxHnOR226
818800320386072576,4632,4553,101067,29,Rae0014,"Born Woke.   You Can't Cherry Pick Human Rights
#ClimateEmergency #covidisntover#BanGuns #bangreyhoundracing  No DM'S #Progressive"
1055496422878048258,520,976,2474,6,NMA_B2B,"We foster, recognize & promote excellence in editorial content published in B2B mags. Awards Luncheon on June 2. Where to find us: https://t.co/WhxsotLjJG"
37811159,101,322,1170,0,audreywb,"she/her, family first, interested in research and legal information, book nerd, musical fan (in the audience, not on stage). Go Leafs! Go Jays! Go Raptors!"
1096205507348623360,129176,13870,69705,1714,DFisman,"Air: it’s the new poop. 
This account is increasingly inactive, as I don’t enjoy Elon’s toxic dumpster fire."
2720738141,437,230,236,15,NadineNabdullah,General Internist and Medical Educator |aspiring writer and classical pianist @uoftmedicine @UHN_news #GIM #meded | I am @CEEPAoM
1642003076,1230,150,4621,24,EAEisenhauer,"Oncologist, Scientist. Believer in family, friends, music, the power of reason and goodwill."
247793847,3247,479,3588,61,RichardReznick,"Professor Emeritus of Surgery and Dean Emeritus, Queen’s University, Immediate Past President, Royal College of Physicians and Surgeons of Canada"
1251247761095307269,279,26,9806,3,thedigitalmedic,Technology is changing and improving healthcare. Daily updates here....
2768940906,174,393,77,2,Darsan27,PM&R PGY2 @ottawapmrr l @QueensUGME Alum I Passionate about health equity and all Toronto sports teams
1248904701824942080,163,952,86,2,dr_moosapour,"MD, PhD, Philosophy of Medicine and Biomedical Ethics"
108306419,499,1051,1274,5,YusufYilmazPhD,"Associate Professor of #MedEd, @eutf_tead, @egetip1955, @universiteege

Postdoctoral Fellow @McmasterU @MERIT_McMaster

#MedEd #HPE #EdTech #MedEdTech"
281056466,780,138,30347,207,WmJRyan,"Developing high performing people using learning and performance support as strategic business tools driving engagement, retention, and quality."
20732032,36278,2414,15472,745,CMAJ,"The Canadian Medical Association Journal, a peer-reviewed general medical journal. Français: @JAMC_CMAJ"
2458461151,1305,132,1063,26,CMAJBlogs,Timely opinion delivered by @CMAJ & the Med Student Humanities Blog in collaboration with the @CFMSFEMC #meded
4212662955,814,348,1903,6,UofODFM,"Nous offrons des expériences sans égales, en milieu académique comme en milieu clinique | Offering unparalleled experiences in the classroom & clinical settings"
278485899,466,352,2855,0,Badr_Zakir,Doctor 👨🏾‍⚕️| Humanitarian | Global Citizen 🌍| Health Advocate | Med.Tutor | Bibliophile📚 | Tea connoisseur 🤤
918475984105590785,4085,599,6147,19,MacDeptMed,"Committed to excellence as a clinical, educational, and research leader. @MacHealthSci @McMasterU

Some of the most productive researchers in the world."
38250556,145,221,589,10,janishass,Communicator. Paddler. Cyclist. She/her. Views are my own.
2712813297,322,170,383,8,UCalgaryOHMES,We provide support to aspiring and established scholars of health and medical education.
2534544867,958,573,3748,24,CheungJJH,"Knowledge integration and transfer of learning in #MedEd & sim. Interested in everything about human nature, society, and education. 🇨🇦✈️🇺🇲🤵🏻👰🏻🐶🧠🔬📝"
3486455776,2818,4998,15247,81,rod_alive,Proud 🌈 Advocate #Mentalheath #SDOH  sometimes MD #PGY31 2nd Dad @jimmyandearle aspiring Pilot Live to Laugh Learn & make #goodtrouble Tweets my view RT others
2841146333,98,371,382,0,gdbourgeois,
2371741396,547,389,8088,0,DrAlOraifej,إنسانه أحب الله ورسوله و أمي وأبي واخواتي وأخواني وزوجي وابني وبناتي وأحب الحياه والله على ما أقول شهيد
1100797375113805824,7560,123,16035,9,NasYossef,طبيب أطفال يدعى يوسف الناصر تشرف انه شارك في تأسيس مبادرة كن صديقي و مبادرة متلازمين 21معاً،،شغوف بطب الأطفال في الدول النامية والبحث العلمي والتطوع
307836200,3156,773,58108,9,kawthar18,اخصائية #علاج_وظيفي احب #الاتحاد أتصالح مع الحياة عندما اقرأ كتاب .احاول زيادة المحتوى العربي بخصوص تأهيل الاطفال   — certified sensory integration OT@usc
615342818,3362,1919,16552,0,naif_sp,الموت ليس أعظم مصيبة في الحياة ، أعظم مصيبة هي : أن يموت الخوف من الله ونحن على قيد الحياة.
739183481075470337,14144,660,4997,33,FatimahAlahmari,استشاري طب أطفال و طب الأطفال التطوري (نمو وسلوكيات أطفال) -زمالة إكلينيكية، @UAlberta -كندا،ماجستير إدارة أعمال- إدارة صحية @alfaisal_MBA ، حساب شخصي.
930287024,2326,1541,7284,61,ahmerkarimuddin,Colorectal Surgeon @ProvidenceHealth.  President Elect for Doctors of BC. Co Director General Surgery Residency Program @ UBC.
762389002364264448,4607,2707,15018,40,progressiveMDs,"Grassroots doctors and med students going beyond the exam room to organize for our patients' health. Discussion, community, and action via fb group, DM to join."
2165870634,2622,677,6974,44,USaskMedDean,"Serving the people of Saskatchewan by producing outstanding clinical practitioners, generating new knowledge and facilitating improved patient outcomes."
1686298976,686,757,1608,1,jess_froehlich,"@usask Family Medicine | La Ronge Training Site | Lover of rural health, family medicine, and story books 🩺📚🌾 Views my own"
103811555,696,455,4149,30,EsdeGroot,#CPD / #interprofessional #meded Mastodon Nederlands @EsGroot@akademienl.social Mastodon English @EsGroot@sciences.social
87319623,2723,1860,14120,69,ep_qc,"UX Researcher on Android DevEx. I know humans. Heretic (I left TT job for tech). Read ""Made to Deliver,"" my book on entrepreneurship: https://t.co/RBJG37sNIV"
1037597482010767360,160,13,90,1,McGill_OBGYN,Residency Program
834267954,338,368,295,0,alvinqiu,MD/PhD student. Outdoors enthusiast. @CFMSFEMC Board. @UBCMeds President.
1006616258,1660,728,2550,16,MichaelOtt_MD,"Dr. Michael Ott, Colorectal Surgeon, Western University, General Surgery, the thoughts expressed are my own and do not represent Western University or LHSC."
742038859,589,211,2183,8,stephenmiller67,"Dad, husband, EM Doc, Associate Dean CPDME and Director of Sim, Dalhousie Faculty of Medicine, fitness enthusiast, Intrepid traveller/trekker, Pats fan!"
1267913270528143360,996,888,620,6,yycMDs,The #UCalgary’s @UCalgaryMed Undergraduate Medical Education Program. A three year medical school graduating #yycMDs since the 1970s.
1251996531261091840,1514,893,2464,5,yotakahron,pronounced like yo-da-GAH-lou. she/they. kanyen'keha:ka wakhskaré:wake tehanakari:ne tsi niwaki'taro:ten. PGY1 UBC Indigenous FM
887130482323968001,1774,756,1657,8,AminYehyaMD,"Advanced Heart Failure and Transplant Cardiologist. Associate Professor of Medicine, Eastern Virginia Medical School. ❤️‍🩹 🔁 💝"
750143179681198080,2467,834,6445,11,nuMosemed,EMEd #Meded Lectures | Physician Grind narrative medicine | #WearAMask | #FOAMed | #FOAMcc | #POCUS | he/him/his | Views my own
151965668,152160,3778,64028,228,AliRaja_MD,"Emergency Physician, Professor @Harvard, Deputy Chair @MassGeneralEM, Veteran USAF/#CCATT, Boards @BostonMedFlight @SAEMOnline @ACHEofMA @SpauldingRehab"
1286276291101167616,3358,926,9285,4,DRaja_DNP,"#HPEd student @MGH IHP, #MedEd graduate @HarvardMedEd and @HarvardMacy, DNP Alumna @JHUNursing, Passionate about #HealthProfessionsEducation & #GenderEquity"
740001548,1624,2120,57735,46,uct_bmhsl,The UCT Bongani Mayosis Health Sciences Library is situated at the Health Sciences Campus and serves all the divisions and departments of the HS Faculty.
1250108976,20873,357,8264,332,AcadMedJournal,"Peer-reviewed journal of the AAMC. Follow us at https://t.co/D9yXYhLer7, Academic Medicine Podcast, & LinkedIn. Views expressed here are not those of the AAMC."
995027028318605312,52,150,110,0,CardioPharmRx,
400886165,711,483,4087,5,totocarbone,Assistant Professor @VCU @VCUCHS @VCUKHS #diet #nutrition 🥑🥜🌰🫒🐠 #obesity #heartfailure #HFpEF 🎾 from 🇮🇹 he/him/his
2898594134,162,358,4889,5,krizmastree,UMBC 2014 | Cambridge 2018 | Daughter of immigrants | she/her | currently a MS3 with the Gators 🐊 (views are my own) | #IMbound #ERAS2024 #Match2024
3448107773,627,391,725,7,UNCAcadEd,Founded in 2006 at the @UNC_SOM to enhance research and scholarship towards excellence in medical and biomedical teaching. #UNCAOE
2463386628,2100,1842,8051,63,myheroistrane,"#Jazz lover, #health services and #meded researcher. Tweets on #education and #healthcare relationships. Follow #JazzForToday for daily moments of peace."
1503625038611812352,5,42,26,0,JonPere123,
3792666260,589,986,370,1,ajperezmdmph,"Surgeon @UNCSurgery - General, Acute Care & Trauma Surgery; specializing in abdominal wall reconstruction & hernia repair; APD gen surg residency"
18953659,119,140,364,3,BraddPavur,Healthcare communications specialist at UNC School of Medicine. This is my personal Twitter page. All posts are my own opinions and perspectives.
38725935,392,438,687,3,stevetryan,Urologic Oncology | recipient of Bundt Cake for “Job well done” 2023
556430494,7167,1826,8536,94,angiesmith_uro,urologic oncologist @UNCUrology | @DurhamNC yinzer | big believer in you get what you give | product of perpetual evolution | opinions most definitely my own
1401964957864968192,55,84,162,1,BOLD_Program,A FREE Bronx wellness program for cancer patients/survivors & caregivers and a Community Outreach & Engagement Initiative of Montefiore Einstein Cancer Center
892792773123985409,1247,531,2117,6,DrDBentley,(She/Her). Anatomist and Education Researcher @UofT. Teaching #Embryology + #GrossAnatomy. Researching #AnatEd + #HigherEd as the #ATLASresearchLab.
1484570016238424066,137,141,267,0,USaskCoMFacDev,"Faculty Development assists faculty members in achieving their academic roles, aiming to enhance the learner experience & support faculty in the CoM."
369830970,979,1170,3387,29,Chris__Merritt,"Dad, PEM MD @brownpem, Clinician-educator, Habs fan.  https://t.co/Y6Ar1CkbOs"
17095866,6166,3062,11934,280,alabriqu,"Director, Dept of Digital Health & Innovation @WHO. Founding Director of JHU Global mHealth Initiative, Professor of International Health JHU. Views are my own."
22174515,2708,3989,7054,41,brianwong_,"💼 #DigitalHealth #PHC #PHWF #Youth. 
@OBSHealth @FINDdx @GHFutures2030 @WHO. 
🎓 @uOttawa/@LSHTM/@HarvardMed/@UCL alum. 
💡@LonWHO/@UKmodelWHO #WHOYouthCouncil"
997215959428497412,107,192,79,0,mowrycj,IM Chief Resident @CUAnschutz | @NUFeinbergMed ‘20 | U of Washington alum ‘15 | tweets are my own
1352339307315552257,3601,1316,7752,30,NurseOSavage,Registered Nurse| Mental Health| Learner  Left-handed| Umi Says| PMHNP Student @NYUNursing |NJ-DMV-NY|I like to give my perspective and I like to learn other's
1193683787605041153,1210,744,1787,10,DrShaniRScott,Equity Implementation I MedEd I Writer I Assistant Prof l Jersey Girl l Culture Keeper l #Blackwomeninmedicine
700569309261594624,5566,2898,146474,71,LeaderRepeater,"For leaders, by leaders. We promote #success and strive to add value to the lives and careers of others. 
Via @ChantaulJordan #leadership #eq"
3138473430,1738,1858,4033,31,holly_cw,"@StanfordEMED APD & EPA Lead / #MedEd Nerd / Study #CBME Transitions, Assessment, Selection / @uicdme MHPE / @MaastrichtU PhD student / #Sconnie / Tweets = Mine"
2497918500,5623,1619,18088,91,MikeGisondi,Emergency Physician. Medical Education Researcher. #GoStanford🌲🏳️‍🌈
727628220099526656,3720,497,4054,33,StanfordEMED,"Official account of Stanford EM. 
Transforming healthcare for all by leading in the advancement of EM through innovation and scientific discovery."
21492336,1118,459,44163,23,SAMCEDA,"One of the primary objectives of SAMCEDA is to support, champion, recognize and bring attention to the San Mateo County business community."
292961125,2460,1252,10205,94,r_ajjawi,"Prof Edu Res, physiotherapist, health professions education and higher education researcher. @CRADLEdeakin, deputy editor @MedEd_journal (she/her)"
3008514445,1405,675,1944,26,StanfordCME,Stanford Center for Continuing Medical Education - a global leader in the promotion of lifelong learning among professionals in healthcare
870423138,4528,2248,12119,65,mededdoc,"Dad & Husband | #MedEd Professor & Associate Dean @GWSMHS | Retired 🇺🇸 Navy Captain | Editor @JournalofGME, @pmeded, @AcadMedJournal | Wannabe ski bum"
495310185,820,61,3459,3,pedsedation,Striving to be the international multidisciplinary leader in the advancement of pediatric sedation.
1269177878614167553,616,181,1638,1,SIMBAsimulation,Real-time virtual simulation-based clinical training programme 🩺 | Run by doctors & medical students 🥼| FREE! + open to clinicians/trainees internationally 🌎
2607862413,241,411,332,8,MartinaJelley,"Academic general internist, trauma-informed care education advocate #TIHCER #ProudtobeGIM #traumainformed #ACEs #violenceabuse"
410548882,1245,1260,7237,15,LeighKimberg,"Compassion, healing, justice, equity. Let’s try every day. Physician. Mother. Teacher. Learner. Researcher. (she/her/hers) 🌈"
3959625275,210,528,96,4,weil_amy,
34457783,6594,3880,9252,68,meggerber,Proud internist #notaprovider #Professor | #MedEd| #womenshealth | #traumainformed | https://t.co/T1U2w00mz2 | https://t.co/trZOHsBey6
1212895859764973568,154,157,365,4,tihcer,NATL COLLABORATIVE ON TRAUMA-INFORMED HEALTHCARE EDUCATION & RESEARCH • multidisc grp of health professionals promoting #traumainformed care #TIHCER #MedEd
1378964000,1551,532,12038,31,Cooper00Nicola,"Physician @UHDBTrust @acutemedicine, Clinical Associate Professor in Med Ed, Course Director @UoNMedEd, aspiring Professor, and Chair of @UK_CReME"
384270858,1398,4778,13660,5,ErinHawkey,"Part-time everything. Rural Generalist ACRRM #SwissArmyKnife Painfully enthusiastic. 💓 @5pud, babies, my #village, Learning, Teaching, #FOAMed 🦆fancier"
226014323,1978,809,9555,24,drpunith,"Asst Prof @UoB_IAHR
Consultant @uhbtrust
Interested in #PCOS, #AcuteDiabetes,#ServiceImprovement,#MedEd
Work with @SIMBAsimulation @SimbaComics @EarlyCareerEndo"
1886086740,57639,4357,10102,281,imedverse,Biomedical Science that Inspires. #medicine #medtwitter #meded #Science #Research #Technology #News
1355154523808006144,388,152,100,4,SKComplexCare,Paediatric Complex Care Research Program @SickKidsNews I Medical Director @Julia_Orkin I Lab Website: https://t.co/BFoZlI46d2
1570681174090989569,7953,625,442,39,AdvReproduction,Science & Technology Advances in Human Reproduction. #Reproduction #Science #Technology #Research #News
2432290968,1574,961,2911,13,EchoOntario,"Echo Ontario Collaborative. Moving medical knowledge to rural, remote and undeserved areas of Ontario"
566575774,1753,681,982,14,CarlKayMD,"Chief Army GI Fellow @SAUSHEC_GI | Husband | Girl Dad | @ACG_EBGI Ambassador | Interests: QI, Pickleball, & #MedEd | via @IUMedSchool & @WheatonCollege"
1445846348100775940,585,383,1216,6,nutrisci_uoft,"The official account for the Department of Nutritional Sciences at the University of Toronto. Follow us for updates on departmental research, news and events."
1366836193749471232,500,375,717,2,ECHOPaeds,"Community-based healthcare providers access specialty knowledge & an interprofessional network in #Obesity, #PalliativeCare, #ComplexCare, and #Pain care"
